id_suministro,id_cliente,direccion_suministro,distrito,cod_sector,zona,nivel_tension,id_sist_electrico,fecha_alta_suministro,estado_suministro
8946068,792,Psje. Castro 714,Breña,BRENA_001,Zona_03,BT,8,2025-08-09,ACTIVO
7555698,792,Jr. Romero 715,Breña,BRENA_001,Zona_06,BT,8,2025-10-10,ACTIVO
4304186,793,Jr. García 349,Lurín,LURIN_001,Zona_10,BT,6,2025-10-11,ACTIVO
9780491,794,Jr. Díaz 138,Chorrillos,CHORRILLOS_001,Zona_04,BT,8,2021-06-28,ACTIVO
9881328,794,Calle Romero 399,Chorrillos,CHORRILLOS_001,Zona_01,BT,6,2022-10-15,ACTIVO
1175985,795,Calle Gonzales 306,Chorrillos,CHORRILLOS_001,Zona_04,BT,8,2024-01-25,ACTIVO
4416901,796,Av. Pérez 795,Barranco,BARRANCO_001,Zona_01,BT,5,2025-09-02,RETIRADO
6821262,796,Psje. Herrera 675,Barranco,BARRANCO_001,Zona_08,BT,4,2020-04-14,ACTIVO
3561186,797,Psje. Sánchez 779,Surquillo,SURQUILLO_001,Zona_10,BT,4,2024-01-07,ACTIVO
3168801,798,Psje. Gonzales 290,Independencia,INDEPENDENCIA_001,Zona_07,BT,8,2025-04-28,ACTIVO
3748955,798,Av. Romero 852,Independencia,INDEPENDENCIA_001,Zona_01,BT,2,2025-10-20,ACTIVO
6076945,799,Psje. Lopez 567,Villa El Salvador,VES_001,Zona_02,BT,6,2023-07-01,ACTIVO
5357820,800,Av. Quispe 478,San Borja,SANBORJA_001,Zona_09,BT,2,2021-02-14,ACTIVO
2056441,801,Jr. Rodríguez 123,Surquillo,SURQUILLO_001,Zona_09,BT,6,2025-03-05,ACTIVO
8497469,802,Psje. Castro 569,Punta Negra,PUNTANEGRA_001,Zona_01,BT,3,2023-07-23,ACTIVO
1305858,802,Jr. Chávez 932,Punta Negra,PUNTANEGRA_001,Zona_09,BT,2,2022-12-19,ACTIVO
2509233,803,Psje. Huamán 786,Jesús María,JESUSMARIA_001,Zona_04,BT,6,2020-12-28,ACTIVO
5605061,804,Av. Salazar 212,Jesús María,JESUSMARIA_001,Zona_03,BT,7,2025-02-04,ACTIVO
9411805,805,Calle Quispe 221,Carabayllo,CARABAYLLO_001,Zona_10,MT,3,2025-08-23,ACTIVO
2295707,806,Jr. Quispe 304,Pachacámac,PACHACAMAC_001,Zona_07,BT,7,2025-08-11,ACTIVO
5392876,807,Calle Romero 849,Ate,ATE_001,Zona_03,BT,5,2023-07-07,ACTIVO
7895307,808,Av. Flores 815,Villa El Salvador,VES_001,Zona_05,BT,6,2022-01-19,ACTIVO
8770100,809,Jr. Vargas 235,San Borja,SANBORJA_001,Zona_10,BT,7,2024-11-14,ACTIVO
6680919,810,Psje. Huamán 179,San Juan de Lurigancho,SJL_001,Zona_02,BT,5,2025-03-29,ACTIVO
3060612,811,Psje. Gonzales 771,San Luis,SANLUIS_001,Zona_07,BT,6,2023-04-12,ACTIVO
3119384,811,Av. Chávez 891,San Luis,SANLUIS_001,Zona_09,BT,2,2025-03-24,ACTIVO
8794506,812,Jr. Torres 458,El Agustino,ELAGUSTINO_001,Zona_07,BT,7,2025-10-05,ACTIVO
3313174,813,Psje. Chávez 454,Surquillo,SURQUILLO_001,Zona_10,BT,7,2025-10-07,ACTIVO
6190193,814,Jr. Rodríguez 465,Lurín,LURIN_001,Zona_04,BT,2,2025-02-19,ACTIVO
9946023,815,Psje. Torres 993,San Isidro,SANISIDRO_001,Zona_08,BT,5,2023-04-26,ACTIVO
6456441,816,Psje. Pérez 415,San Miguel,SANMIGUEL_001,Zona_01,BT,3,2022-01-21,ACTIVO
9355404,816,Av. Herrera 195,San Miguel,SANMIGUEL_001,Zona_01,BT,8,2025-03-14,ACTIVO
5846007,817,Psje. Quispe 546,Jesús María,JESUSMARIA_001,Zona_05,BT,3,2025-06-22,ACTIVO
3839336,818,Av. Torres 243,Santa Anita,SANTANITA_001,Zona_07,BT,8,2023-12-22,ACTIVO
4329439,819,Psje. Castro 725,Villa María del Triunfo,VMT_001,Zona_03,BT,4,2025-10-03,ACTIVO
4761910,820,Psje. Rodríguez 132,Carabayllo,CARABAYLLO_001,Zona_05,BT,3,2023-08-27,ACTIVO
8629402,821,Calle Lopez 777,Villa El Salvador,VES_001,Zona_09,BT,1,2023-03-18,ACTIVO
6278129,822,Psje. Torres 741,Barranco,BARRANCO_001,Zona_10,BT,5,2022-07-03,ACTIVO
2207122,823,Calle Díaz 358,San Miguel,SANMIGUEL_001,Zona_05,BT,2,2025-04-19,ACTIVO
2569696,824,Av. Sánchez 959,Lince,LINCE_001,Zona_05,BT,1,2025-09-18,ACTIVO
8905332,825,Calle Lopez 504,Punta Negra,PUNTANEGRA_001,Zona_02,BT,5,2025-06-13,SUSPENDIDO
5162014,826,Calle García 316,Magdalena del Mar,MAGDALENA_001,Zona_03,BT,5,2024-02-25,ACTIVO
8474287,827,Psje. Huamán 744,San Martín de Porres,SMP_001,Zona_06,BT,4,2022-08-28,ACTIVO
7629075,828,Psje. Romero 330,Independencia,INDEPENDENCIA_001,Zona_08,BT,2,2021-12-06,ACTIVO
4936528,828,Jr. Quispe 714,Independencia,INDEPENDENCIA_001,Zona_07,BT,7,2023-10-20,ACTIVO
7530914,829,Jr. Vargas 607,Puente Piedra,PUENTEPEDRA_001,Zona_07,BT,5,2022-01-07,ACTIVO
6192150,830,Calle Pérez 903,Santa Anita,SANTANITA_001,Zona_04,MT,3,2020-05-02,ACTIVO
6408019,831,Av. Herrera 662,San Borja,SANBORJA_001,Zona_01,BT,8,2023-01-15,ACTIVO
9999606,831,Psje. Flores 584,San Borja,SANBORJA_001,Zona_02,BT,7,2023-12-09,ACTIVO
9951112,832,Jr. Gonzales 377,San Martín de Porres,SMP_001,Zona_04,MT,6,2025-01-19,ACTIVO
5716006,833,Av. Pérez 916,La Victoria,LAVICTORIA_001,Zona_03,BT,7,2022-04-11,ACTIVO
1326493,834,Psje. Gonzales 209,Comas,COMAS_001,Zona_08,BT,3,2024-03-21,ACTIVO
9853332,835,Psje. Díaz 802,Los Olivos,LOSOLIVOS_001,Zona_04,BT,5,2023-11-08,ACTIVO
2804110,835,Jr. Díaz 804,Los Olivos,LOSOLIVOS_001,Zona_06,BT,6,2024-08-15,ACTIVO
8369500,836,Av. Salazar 527,Santiago de Surco,SURCO_001,Zona_06,BT,1,2019-07-19,ACTIVO
3137352,837,Av. Romero 560,Miraflores,MIRAFLORES_001,Zona_09,BT,7,2025-08-03,ACTIVO
3328649,838,Calle Sánchez 296,Carabayllo,CARABAYLLO_001,Zona_04,BT,6,2024-02-25,ACTIVO
9060783,839,Jr. Salazar 170,Carabayllo,CARABAYLLO_001,Zona_04,MT,2,2024-08-16,ACTIVO
8191662,840,Psje. Huamán 195,San Luis,SANLUIS_001,Zona_05,BT,8,2025-08-24,ACTIVO
3328059,841,Av. Sánchez 971,Pueblo Libre,PUEBLOLIBRE_001,Zona_01,BT,3,2025-07-26,ACTIVO
8735550,842,Calle Gonzales 520,San Borja,SANBORJA_001,Zona_10,BT,2,2018-12-18,ACTIVO
3036733,843,Calle Vargas 630,El Agustino,ELAGUSTINO_001,Zona_05,BT,3,2025-06-28,ACTIVO
5599728,844,Av. Díaz 352,Jesús María,JESUSMARIA_001,Zona_10,BT,8,2025-10-13,ACTIVO
3350208,845,Calle Mendoza 910,San Juan de Lurigancho,SJL_001,Zona_01,BT,1,2024-09-07,ACTIVO
5158785,846,Psje. Díaz 921,Santa María del Mar,SANTAMARIADELMAR_001,Zona_07,BT,4,2025-08-09,ACTIVO
2428411,847,Av. Flores 607,Barranco,BARRANCO_001,Zona_05,BT,2,2021-09-22,ACTIVO
2663345,848,Av. Romero 493,El Agustino,ELAGUSTINO_001,Zona_06,BT,6,2021-07-16,ACTIVO
5723615,849,Psje. Gonzales 815,Magdalena del Mar,MAGDALENA_001,Zona_05,BT,6,2025-08-11,SUSPENDIDO
6668482,849,Av. Mendoza 509,Magdalena del Mar,MAGDALENA_001,Zona_09,BT,7,2025-01-06,ACTIVO
3296757,850,Psje. Romero 863,Santa Anita,SANTANITA_001,Zona_03,BT,3,2025-03-20,ACTIVO
6299505,850,Jr. Díaz 137,Santa Anita,SANTANITA_001,Zona_03,BT,4,2025-02-15,ACTIVO
8332032,851,Calle Quispe 482,Lurigancho-Chosica,LURIGANCHO_001,Zona_08,BT,1,2024-11-09,ACTIVO
5960306,852,Av. Rojas 786,Chaclacayo,CHACLACAYO_001,Zona_05,BT,7,2025-01-06,ACTIVO
2325291,853,Av. Sánchez 515,San Bartolo,SANBARTOLO_001,Zona_08,BT,7,2025-06-24,ACTIVO
5143544,854,Psje. Chávez 287,Pueblo Libre,PUEBLOLIBRE_001,Zona_09,BT,1,2023-10-11,ACTIVO
1905848,855,Calle Herrera 399,Miraflores,MIRAFLORES_001,Zona_04,MT,5,2024-05-28,ACTIVO
9798665,856,Av. Flores 236,Cieneguilla,CIENEGUILLA_001,Zona_01,BT,1,2025-05-21,ACTIVO
7599059,857,Calle Ramírez 834,San Martín de Porres,SMP_001,Zona_02,BT,8,2025-04-20,ACTIVO
7223556,858,Calle Díaz 962,San Luis,SANLUIS_001,Zona_02,BT,7,2025-07-26,ACTIVO
8135679,859,Psje. Torres 554,San Luis,SANLUIS_001,Zona_09,BT,5,2021-12-05,ACTIVO
1585388,859,Av. Gonzales 822,San Luis,SANLUIS_001,Zona_04,BT,5,2024-07-11,ACTIVO
5394471,860,Calle Chávez 699,Puente Piedra,PUENTEPEDRA_001,Zona_04,BT,7,2025-05-01,RETIRADO
4747859,860,Calle Sánchez 999,Puente Piedra,PUENTEPEDRA_001,Zona_06,BT,2,2025-04-17,ACTIVO
5931735,861,Jr. Pérez 279,Chaclacayo,CHACLACAYO_001,Zona_06,BT,8,2024-04-06,ACTIVO
8746361,861,Psje. Pérez 459,Chaclacayo,CHACLACAYO_001,Zona_09,BT,5,2024-01-20,ACTIVO
4612457,862,Calle García 841,San Luis,SANLUIS_001,Zona_05,BT,3,2025-01-31,ACTIVO
8667277,862,Jr. Ramírez 479,San Luis,SANLUIS_001,Zona_10,BT,6,2025-05-05,ACTIVO
2195935,863,Psje. Quispe 691,Ate,ATE_001,Zona_09,BT,5,2020-07-22,ACTIVO
4522071,864,Psje. Rodríguez 191,Breña,BRENA_001,Zona_06,BT,2,2020-02-13,ACTIVO
4655492,865,Jr. Gonzales 302,Punta Hermosa,PUNTAHERMOSA_001,Zona_04,BT,6,2021-08-08,ACTIVO
3826243,866,Psje. Rojas 167,Rímac,RIMAC_001,Zona_04,BT,8,2024-06-20,SUSPENDIDO
9593954,867,Av. Pérez 469,Independencia,INDEPENDENCIA_001,Zona_10,BT,5,2020-02-28,ACTIVO
6043106,868,Calle Huamán 895,Puente Piedra,PUENTEPEDRA_001,Zona_07,BT,2,2022-10-28,ACTIVO
3205058,869,Calle Gonzales 581,Punta Negra,PUNTANEGRA_001,Zona_10,BT,6,2025-04-10,ACTIVO
6260840,870,Av. Rojas 443,San Juan de Lurigancho,SJL_001,Zona_03,BT,7,2023-11-18,ACTIVO
4095309,871,Av. Huamán 247,Chaclacayo,CHACLACAYO_001,Zona_03,BT,4,2025-06-21,ACTIVO
5752632,872,Jr. Gonzales 259,Los Olivos,LOSOLIVOS_001,Zona_04,BT,1,2023-07-05,ACTIVO
2357657,873,Jr. Flores 101,Pachacámac,PACHACAMAC_001,Zona_06,BT,5,2020-12-13,ACTIVO
7773168,874,Av. Rojas 437,Villa María del Triunfo,VMT_001,Zona_02,BT,1,2025-08-17,SUSPENDIDO
6980939,875,Jr. Gonzales 688,San Martín de Porres,SMP_001,Zona_03,BT,8,2025-05-30,ACTIVO
4949229,876,Jr. Quispe 604,Villa María del Triunfo,VMT_001,Zona_01,BT,4,2025-03-17,ACTIVO
8013082,877,Av. Lopez 866,Comas,COMAS_001,Zona_02,BT,7,2024-03-09,ACTIVO
8531047,877,Jr. Pérez 873,Comas,COMAS_001,Zona_09,BT,3,2025-06-05,ACTIVO
3664424,878,Calle Chávez 503,La Victoria,LAVICTORIA_001,Zona_03,BT,3,2023-12-11,ACTIVO
1130653,879,Av. Herrera 210,Barranco,BARRANCO_001,Zona_09,BT,1,2022-12-18,ACTIVO
5864651,879,Jr. Sánchez 345,Barranco,BARRANCO_001,Zona_10,BT,1,2021-09-29,ACTIVO
9451665,880,Psje. Torres 234,La Molina,LAMOLINA_001,Zona_07,BT,6,2022-10-22,ACTIVO
1129303,881,Jr. Quispe 213,Lince,LINCE_001,Zona_02,BT,1,2023-06-01,ACTIVO
4723307,882,Av. Rodríguez 472,La Victoria,LAVICTORIA_001,Zona_05,BT,8,2025-07-27,ACTIVO
8349391,882,Jr. Castro 935,La Victoria,LAVICTORIA_001,Zona_01,BT,6,2022-08-06,ACTIVO
8312098,883,Jr. Rojas 275,Miraflores,MIRAFLORES_001,Zona_10,BT,1,2025-08-31,ACTIVO
3869551,884,Jr. García 457,San Juan de Lurigancho,SJL_001,Zona_08,BT,2,2019-04-23,ACTIVO
5969135,885,Av. Huamán 799,Chaclacayo,CHACLACAYO_001,Zona_07,BT,1,2019-01-15,ACTIVO
6238069,886,Calle Romero 901,Los Olivos,LOSOLIVOS_001,Zona_10,BT,5,2025-09-20,SUSPENDIDO
6023321,886,Psje. Pérez 272,Los Olivos,LOSOLIVOS_001,Zona_08,BT,7,2025-08-09,ACTIVO
1937721,887,Jr. García 685,Punta Hermosa,PUNTAHERMOSA_001,Zona_06,BT,3,2025-04-24,ACTIVO
4960717,888,Av. Salazar 253,San Bartolo,SANBARTOLO_001,Zona_09,BT,5,2024-09-06,ACTIVO
8417498,888,Jr. Romero 327,San Bartolo,SANBARTOLO_001,Zona_09,BT,4,2019-08-09,ACTIVO
4785385,889,Calle Romero 272,Punta Hermosa,PUNTAHERMOSA_001,Zona_01,BT,7,2024-01-27,RETIRADO
1001973,890,Jr. Rojas 207,Pueblo Libre,PUEBLOLIBRE_001,Zona_05,BT,6,2024-10-21,ACTIVO
1668626,890,Jr. Vargas 843,Pueblo Libre,PUEBLOLIBRE_001,Zona_08,BT,7,2023-11-14,ACTIVO
7111578,891,Psje. Herrera 798,Puente Piedra,PUENTEPEDRA_001,Zona_07,BT,3,2025-06-30,ACTIVO
5919475,892,Av. Quispe 639,Lurín,LURIN_001,Zona_09,BT,3,2025-01-15,ACTIVO
3389307,893,Av. García 327,Miraflores,MIRAFLORES_001,Zona_05,BT,7,2025-05-30,ACTIVO
8101781,894,Jr. Castro 369,San Isidro,SANISIDRO_001,Zona_08,BT,1,2025-09-15,ACTIVO
2077874,894,Psje. Castro 117,San Isidro,SANISIDRO_001,Zona_08,BT,6,2025-09-02,SUSPENDIDO
4244794,895,Av. Rodríguez 398,San Juan de Lurigancho,SJL_001,Zona_08,BT,1,2023-09-29,ACTIVO
8712834,896,Psje. Herrera 805,San Juan de Lurigancho,SJL_001,Zona_07,BT,7,2025-04-12,RETIRADO
3824300,897,Jr. Rojas 100,Lince,LINCE_001,Zona_05,BT,2,2024-11-15,ACTIVO
1371214,898,Psje. Herrera 359,Magdalena del Mar,MAGDALENA_001,Zona_08,BT,8,2024-07-27,ACTIVO
3479096,899,Psje. Lopez 660,Pucusana,PUCUSANA_001,Zona_06,BT,7,2022-06-11,RETIRADO
3062399,900,Av. Gonzales 198,Breña,BRENA_001,Zona_04,BT,6,2022-08-26,ACTIVO
3437119,900,Jr. Vargas 796,Breña,BRENA_001,Zona_08,BT,8,2020-03-12,ACTIVO
3987571,901,Calle Huamán 887,Barranco,BARRANCO_001,Zona_05,BT,4,2025-07-24,ACTIVO
9962410,902,Jr. Vargas 646,Chorrillos,CHORRILLOS_001,Zona_03,BT,6,2023-12-16,ACTIVO
9693945,903,Av. Quispe 530,Pueblo Libre,PUEBLOLIBRE_001,Zona_01,BT,8,2022-03-08,ACTIVO
1107955,904,Psje. García 770,Puente Piedra,PUENTEPEDRA_001,Zona_10,BT,6,2022-07-02,ACTIVO
1993385,905,Psje. Castro 738,Comas,COMAS_001,Zona_01,BT,3,2018-11-05,ACTIVO
2509867,906,Calle Chávez 599,Los Olivos,LOSOLIVOS_001,Zona_01,BT,6,2025-01-23,ACTIVO
5063547,907,Jr. Chávez 672,Punta Negra,PUNTANEGRA_001,Zona_04,BT,7,2025-09-30,SUSPENDIDO
8799404,908,Jr. Pérez 747,Santiago de Surco,SURCO_001,Zona_04,BT,7,2023-11-01,ACTIVO
9038577,909,Av. Flores 934,Santiago de Surco,SURCO_001,Zona_04,BT,7,2021-12-15,ACTIVO
9835867,910,Av. Flores 387,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_03,MT,6,2021-05-19,ACTIVO
9586616,911,Calle García 671,Ate,ATE_001,Zona_05,BT,3,2023-01-23,ACTIVO
7017769,911,Av. Rodríguez 480,Ate,ATE_001,Zona_07,BT,6,2021-02-24,ACTIVO
4051154,912,Psje. Chávez 910,Chorrillos,CHORRILLOS_001,Zona_04,BT,4,2024-07-23,ACTIVO
8074458,913,Calle Lopez 178,Chaclacayo,CHACLACAYO_001,Zona_04,BT,5,2025-09-12,ACTIVO
9166439,913,Jr. Sánchez 579,Chaclacayo,CHACLACAYO_001,Zona_07,BT,4,2025-06-15,ACTIVO
2576856,914,Psje. Salazar 926,San Bartolo,SANBARTOLO_001,Zona_03,BT,1,2021-12-06,ACTIVO
1415603,915,Jr. Castro 654,Lince,LINCE_001,Zona_10,MT,4,2025-03-05,ACTIVO
5324494,916,Psje. Mendoza 643,Cieneguilla,CIENEGUILLA_001,Zona_06,BT,6,2025-09-25,ACTIVO
4565539,917,Calle Flores 644,Breña,BRENA_001,Zona_05,BT,3,2024-06-05,ACTIVO
7437478,918,Jr. Romero 197,Ate,ATE_001,Zona_04,BT,8,2023-02-16,ACTIVO
6756593,919,Av. Chávez 267,Miraflores,MIRAFLORES_001,Zona_10,BT,6,2023-02-28,ACTIVO
9455316,919,Calle Díaz 136,Miraflores,MIRAFLORES_001,Zona_01,BT,3,2020-01-21,ACTIVO
1317800,920,Av. Díaz 540,Ancón,ANCON_001,Zona_04,BT,1,2024-10-11,ACTIVO
9990069,920,Jr. Rojas 919,Ancón,ANCON_001,Zona_10,BT,2,2024-06-26,ACTIVO
4049267,921,Av. Torres 331,La Victoria,LAVICTORIA_001,Zona_10,BT,1,2025-04-27,ACTIVO
3907985,922,Calle Pérez 284,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_03,BT,6,2022-08-29,ACTIVO
4356417,922,Av. Gonzales 739,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_08,BT,5,2021-06-19,ACTIVO
5903090,923,Psje. Romero 505,Ate,ATE_001,Zona_08,BT,2,2020-10-04,ACTIVO
3986202,924,Psje. Pérez 334,San Juan de Lurigancho,SJL_001,Zona_07,BT,2,2025-03-16,ACTIVO
9380859,924,Psje. Quispe 965,San Juan de Lurigancho,SJL_001,Zona_10,BT,5,2024-10-03,ACTIVO
1317123,925,Jr. Vargas 813,Breña,BRENA_001,Zona_01,BT,6,2025-02-09,SUSPENDIDO
7751647,926,Jr. Rojas 169,San Martín de Porres,SMP_001,Zona_04,BT,6,2025-02-10,ACTIVO
3335925,927,Psje. Pérez 478,Pachacámac,PACHACAMAC_001,Zona_05,BT,4,2025-07-05,ACTIVO
6261160,928,Psje. Rojas 955,Villa María del Triunfo,VMT_001,Zona_01,BT,8,2025-10-22,ACTIVO
9338970,929,Calle Sánchez 308,Villa María del Triunfo,VMT_001,Zona_01,BT,2,2025-04-17,ACTIVO
8715872,930,Calle Flores 646,Punta Hermosa,PUNTAHERMOSA_001,Zona_03,BT,8,2025-05-19,ACTIVO
5744370,931,Jr. Flores 563,San Isidro,SANISIDRO_001,Zona_08,BT,5,2025-01-25,ACTIVO
3380130,932,Av. Chávez 706,Villa María del Triunfo,VMT_001,Zona_02,BT,7,2024-05-19,ACTIVO
2880819,932,Calle Flores 956,Villa María del Triunfo,VMT_001,Zona_01,BT,5,2025-06-01,ACTIVO
4787121,933,Psje. Rojas 684,Miraflores,MIRAFLORES_001,Zona_05,BT,2,2023-06-17,ACTIVO
8915265,933,Calle Castro 129,Miraflores,MIRAFLORES_001,Zona_04,BT,4,2023-06-04,ACTIVO
6457877,934,Psje. Torres 860,La Victoria,LAVICTORIA_001,Zona_02,BT,5,2022-03-11,ACTIVO
2269402,935,Calle Rodríguez 796,Punta Negra,PUNTANEGRA_001,Zona_05,BT,7,2024-04-01,ACTIVO
4434309,935,Av. Huamán 265,Punta Negra,PUNTANEGRA_001,Zona_03,BT,3,2024-04-28,ACTIVO
7226035,936,Psje. Pérez 773,Jesús María,JESUSMARIA_001,Zona_09,BT,6,2025-09-19,ACTIVO
1385719,936,Av. Vargas 588,Jesús María,JESUSMARIA_001,Zona_07,BT,3,2025-09-24,ACTIVO
4409036,937,Jr. Romero 710,Ate,ATE_001,Zona_05,BT,3,2025-01-24,ACTIVO
5986966,938,Jr. Mendoza 651,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_09,BT,8,2024-12-30,ACTIVO
9387623,939,Calle Salazar 836,Comas,COMAS_001,Zona_02,BT,6,2024-02-05,ACTIVO
7855547,940,Av. Huamán 853,San Isidro,SANISIDRO_001,Zona_05,BT,3,2022-09-27,ACTIVO
1596179,941,Calle Quispe 766,Puente Piedra,PUENTEPEDRA_001,Zona_01,BT,6,2022-12-02,ACTIVO
9017699,942,Av. Torres 153,Ate,ATE_001,Zona_08,BT,5,2024-11-01,ACTIVO
8617560,943,Psje. Castro 274,Santiago de Surco,SURCO_001,Zona_01,BT,7,2025-08-16,ACTIVO
4721195,944,Jr. García 865,Lince,LINCE_001,Zona_01,BT,4,2023-11-23,ACTIVO
4466064,944,Av. Romero 864,Lince,LINCE_001,Zona_06,BT,7,2021-07-07,ACTIVO
7400787,945,Jr. Díaz 849,Santa María del Mar,SANTAMARIADELMAR_001,Zona_04,BT,2,2024-06-06,SUSPENDIDO
3020358,945,Psje. Rojas 668,Santa María del Mar,SANTAMARIADELMAR_001,Zona_06,BT,3,2025-06-07,ACTIVO
7317913,946,Psje. Gonzales 416,Cieneguilla,CIENEGUILLA_001,Zona_10,BT,6,2025-09-12,RETIRADO
6802080,947,Av. Rodríguez 955,Carabayllo,CARABAYLLO_001,Zona_01,BT,5,2023-03-28,ACTIVO
2740932,948,Jr. Flores 659,Lurín,LURIN_001,Zona_02,BT,8,2022-10-20,ACTIVO
4191338,949,Psje. Vargas 637,Villa María del Triunfo,VMT_001,Zona_02,BT,5,2020-05-12,ACTIVO
4316098,950,Calle Vargas 558,Jesús María,JESUSMARIA_001,Zona_03,BT,3,2021-03-23,RETIRADO
1739280,951,Av. Lopez 323,El Agustino,ELAGUSTINO_001,Zona_05,BT,8,2025-09-14,ACTIVO
4681640,952,Jr. Torres 903,Cieneguilla,CIENEGUILLA_001,Zona_06,BT,6,2020-05-25,ACTIVO
9813085,953,Psje. García 716,Los Olivos,LOSOLIVOS_001,Zona_04,BT,3,2024-09-29,SUSPENDIDO
9907342,954,Av. Rojas 613,Villa María del Triunfo,VMT_001,Zona_06,BT,3,2023-07-22,ACTIVO
4376734,954,Jr. Ramírez 471,Villa María del Triunfo,VMT_001,Zona_08,BT,8,2023-02-10,ACTIVO
3909676,955,Calle Flores 519,San Martín de Porres,SMP_001,Zona_05,BT,8,2025-05-23,ACTIVO
5326442,956,Av. Castro 954,Pachacámac,PACHACAMAC_001,Zona_03,BT,5,2025-03-25,SUSPENDIDO
7918748,957,Calle Castro 194,Lince,LINCE_001,Zona_08,BT,3,2025-04-21,ACTIVO
5800970,958,Calle Sánchez 622,Comas,COMAS_001,Zona_08,BT,1,2021-07-06,ACTIVO
4139342,959,Psje. Salazar 187,Villa María del Triunfo,VMT_001,Zona_07,BT,3,2024-11-28,ACTIVO
2728880,960,Psje. García 378,Surquillo,SURQUILLO_001,Zona_10,BT,6,2024-01-13,ACTIVO
1085750,961,Psje. Sánchez 818,Breña,BRENA_001,Zona_03,BT,8,2024-06-13,ACTIVO
6234561,962,Av. Quispe 844,Los Olivos,LOSOLIVOS_001,Zona_05,BT,5,2025-10-02,SUSPENDIDO
5371908,962,Calle Quispe 943,Los Olivos,LOSOLIVOS_001,Zona_05,BT,2,2024-11-03,ACTIVO
8299357,963,Av. Castro 684,La Victoria,LAVICTORIA_001,Zona_10,BT,4,2021-10-28,ACTIVO
2373574,964,Av. Chávez 943,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_03,BT,4,2021-06-30,ACTIVO
1238610,964,Psje. Huamán 370,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_05,BT,1,2018-12-02,ACTIVO
6473872,965,Calle Torres 780,Lince,LINCE_001,Zona_10,BT,1,2025-10-05,ACTIVO
7576282,966,Av. Rodríguez 180,Santa Anita,SANTANITA_001,Zona_09,BT,7,2022-09-28,ACTIVO
7826316,967,Psje. Huamán 749,San Juan de Lurigancho,SJL_001,Zona_08,BT,4,2022-02-25,ACTIVO
6833813,968,Jr. Quispe 265,Carabayllo,CARABAYLLO_001,Zona_06,BT,8,2025-05-06,ACTIVO
6208204,968,Av. Gonzales 242,Carabayllo,CARABAYLLO_001,Zona_03,BT,6,2025-05-15,ACTIVO
8844355,969,Calle Rodríguez 385,Punta Hermosa,PUNTAHERMOSA_001,Zona_08,BT,1,2024-08-08,ACTIVO
9295012,970,Jr. Rojas 103,Independencia,INDEPENDENCIA_001,Zona_09,BT,2,2024-11-19,ACTIVO
7507718,971,Calle Quispe 201,San Bartolo,SANBARTOLO_001,Zona_08,BT,4,2025-10-26,ACTIVO
3559048,972,Jr. Lopez 247,San Bartolo,SANBARTOLO_001,Zona_07,BT,8,2025-09-07,ACTIVO
4037482,973,Psje. Herrera 958,Villa El Salvador,VES_001,Zona_02,BT,4,2024-08-08,ACTIVO
2552523,974,Calle Díaz 122,Lurín,LURIN_001,Zona_10,BT,1,2023-10-08,ACTIVO
8248553,975,Psje. Pérez 694,Jesús María,JESUSMARIA_001,Zona_01,BT,5,2025-06-21,ACTIVO
2466072,976,Jr. Vargas 531,Independencia,INDEPENDENCIA_001,Zona_01,BT,5,2023-09-02,ACTIVO
7090660,977,Jr. García 488,Lurín,LURIN_001,Zona_06,BT,7,2022-06-28,ACTIVO
4471806,977,Jr. Gonzales 438,Lurín,LURIN_001,Zona_04,BT,6,2025-09-27,ACTIVO
1902229,978,Jr. Herrera 261,Barranco,BARRANCO_001,Zona_09,BT,7,2022-05-14,ACTIVO
1088935,978,Jr. Mendoza 922,Barranco,BARRANCO_001,Zona_10,BT,3,2020-07-21,ACTIVO
7821774,979,Psje. Flores 117,San Luis,SANLUIS_001,Zona_01,BT,2,2021-10-15,RETIRADO
3914096,980,Psje. Quispe 192,San Isidro,SANISIDRO_001,Zona_05,BT,6,2025-02-05,ACTIVO
2692794,981,Av. Chávez 721,Lince,LINCE_001,Zona_01,BT,7,2025-03-18,ACTIVO
4720100,982,Jr. Lopez 398,Villa El Salvador,VES_001,Zona_02,BT,5,2025-04-03,ACTIVO
6201625,983,Calle Díaz 874,San Miguel,SANMIGUEL_001,Zona_05,BT,7,2024-01-09,ACTIVO
7141252,984,Psje. Gonzales 192,Santa Anita,SANTANITA_001,Zona_03,BT,3,2023-06-05,ACTIVO
5460455,985,Calle Romero 783,Surquillo,SURQUILLO_001,Zona_02,BT,3,2025-10-17,ACTIVO
3721671,986,Av. Díaz 502,Breña,BRENA_001,Zona_06,BT,4,2024-10-25,ACTIVO
6172851,987,Jr. Quispe 180,Barranco,BARRANCO_001,Zona_07,BT,2,2020-10-19,ACTIVO
9992752,988,Calle García 717,El Agustino,ELAGUSTINO_001,Zona_03,BT,1,2025-04-22,ACTIVO
