id_cliente,tipo_documento,nro_documento,nombre_cliente,tipo_cliente,fecha_alta,estado_cliente,email,telefono
1004,DNI,********,Ana Flores Herrera,RESIDENCIAL,2021-03-10,MOROSO,cli01004@hotmail.com,********
1005,DNI,********,Pedro Herrera Pérez,RESIDENCIAL,2025-01-04,ACTIVO,cli01005@outlook.com,********
1006,DNI,********,Rosa Herrera Castro,RESIDENCIAL,2021-01-10,ACTIVO,,********
1007,DNI,********,Elena Salazar Ramírez,RESIDENCIAL,2019-01-12,ACTIVO,cli01007@gmail.com,********
1008,DNI,********,Juan Lopez Gonzales,RESIDENCIAL,2021-11-28,ACTIVO,cli01008@outlook.com,********
1009,DNI,********,Ana Pérez Sánchez,RESIDENCIAL,2018-12-15,ACTIVO,cli01009@gmail.com,********
1010,DNI,********,Patricia Ramírez Castro,RESIDENCIAL,2020-08-13,ACTIVO,cli01010@gmail.com,********
1011,DNI,********,Jorge Sánchez Rodríguez,RESIDENCIAL,2021-05-25,ACTIVO,cli01011@outlook.com,********
1012,DNI,********,Jorge Torres Torres,RESIDENCIAL,2023-09-05,ACTIVO,cli01012@gmail.com,********
1013,DNI,********,Alberto Vargas Torres,RESIDENCIAL,2024-09-03,ACTIVO,cli01013@gmail.com,********
1014,DNI,********,Flor Rodríguez Herrera,RESIDENCIAL,2024-10-29,INACTIVO,cli01014@outlook.com,********
1015,DNI,********,José Gonzales Lopez,RESIDENCIAL,2022-06-05,ACTIVO,cli01015@gmail.com,********
1016,RUC,95946729427,Ministerio de Justicia,GOBIERNO,2023-09-11,ACTIVO,cli01016@gmail.com,********
1017,DNI,********,Ana Romero Pérez,RESIDENCIAL,2022-02-11,ACTIVO,cli01017@outlook.com,********
1018,DNI,********,Sofía Sánchez Ramírez,RESIDENCIAL,2024-06-13,ACTIVO,cli01018@gmail.com,********
1019,DNI,********,Pedro García Torres,RESIDENCIAL,2021-11-11,ACTIVO,cli01019@outlook.com,********
1020,DNI,********,Carlos Castro Rodríguez,RESIDENCIAL,2021-04-18,ACTIVO,cli01020@gmail.com,********
1021,DNI,********,Carmen Castro Huamán,RESIDENCIAL,2018-09-15,INACTIVO,cli01021@hotmail.com,********
1022,RUC,31070617512,Comercial Castro S.A.,COMERCIAL,2024-02-06,ACTIVO,cli01022@gmail.com,********
1023,DNI,********,Rosa Pérez Gonzales,RESIDENCIAL,2018-05-19,ACTIVO,cli01023@hotmail.com,********
1024,DNI,********,Ricardo Huamán Rojas,RESIDENCIAL,2023-09-16,ACTIVO,cli01024@hotmail.com,********
1025,DNI,********,Carmen Mendoza Rodríguez,RESIDENCIAL,2021-11-16,ACTIVO,cli01025@hotmail.com,********
1026,RUC,61566610468,Comercial Díaz E.I.R.L.,COMERCIAL,2023-10-17,MOROSO,cli01026@gmail.com,********
1027,DNI,********,María Herrera Huamán,RESIDENCIAL,2018-02-03,ACTIVO,cli01027@gmail.com,********
1028,CE,********,Rosa Huamán Ramírez,RESIDENCIAL,2024-09-16,ACTIVO,cli01028@outlook.com,********
1029,DNI,********,Juan Salazar Vargas,RESIDENCIAL,2019-05-24,ACTIVO,cli01029@outlook.com,********
1030,RUC,83236474157,Alumbrado Público Puente Piedra,ALUMBRADO_PUBLICO,2020-08-31,ACTIVO,cli01030@gmail.com,********
1031,DNI,********,Jorge Pérez Ramírez,RESIDENCIAL,2023-03-19,ACTIVO,cli01031@gmail.com,********
1032,DNI,********,Ana Castro Chávez,RESIDENCIAL,2024-05-07,ACTIVO,cli01032@gmail.com,********
1033,DNI,********,Luis Gonzales Romero,RESIDENCIAL,2018-08-12,INACTIVO,cli01033@gmail.com,********
1034,DNI,********,Lucía Mendoza Pérez,RESIDENCIAL,2022-12-29,ACTIVO,cli01034@gmail.com,********
1035,DNI,********,Juan García Quispe,RESIDENCIAL,2018-06-15,ACTIVO,,********
1036,DNI,********,Ana Díaz Díaz,RESIDENCIAL,2021-12-10,ACTIVO,cli01036@hotmail.com,********
1037,DNI,********,Juan Herrera Pérez,RESIDENCIAL,2023-10-21,ACTIVO,,********
1038,DNI,********,Elena Herrera Romero,RESIDENCIAL,2024-02-11,ACTIVO,cli01038@gmail.com,********
1039,RUC,11131817465,ESSALUD,GOBIERNO,2021-06-12,ACTIVO,cli01039@hotmail.com,********
1040,DNI,********,Flor Rodríguez Ramírez,RESIDENCIAL,2018-06-09,ACTIVO,,********
1041,DNI,********,Flor Castro Flores,RESIDENCIAL,2021-11-03,MOROSO,,********
1042,CE,********,Ricardo Vargas Vargas,RESIDENCIAL,2021-04-22,ACTIVO,cli01042@hotmail.com,********
1043,DNI,********,Carmen Vargas Vargas,RESIDENCIAL,2018-12-16,ACTIVO,cli01043@gmail.com,********
1044,DNI,********,Rosa Flores Romero,RESIDENCIAL,2020-01-12,INACTIVO,cli01044@hotmail.com,********
1045,DNI,********,Miguel Flores García,RESIDENCIAL,2025-08-20,INACTIVO,cli01045@gmail.com,********
1046,DNI,********,Luis Pérez Chávez,RESIDENCIAL,2020-12-09,ACTIVO,cli01046@hotmail.com,********
1047,RUC,21652147643,Comercial Sánchez S.A.,COMERCIAL,2023-12-02,ACTIVO,cli01047@outlook.com,********
1048,RUC,28650511547,Comercial Mendoza S.A.C.,COMERCIAL,2024-12-10,MOROSO,cli01048@gmail.com,********
1049,CE,********,Sofía Torres Romero,RESIDENCIAL,2022-10-22,ACTIVO,,********
1050,DNI,********,Juan Chávez Gonzales,RESIDENCIAL,2019-09-29,ACTIVO,cli01050@gmail.com,********
1051,DNI,********,Sofía Romero García,RESIDENCIAL,2018-04-16,ACTIVO,cli01051@hotmail.com,********
1052,DNI,********,Elena Torres Sánchez,RESIDENCIAL,2023-04-09,ACTIVO,cli01052@outlook.com,********
1053,DNI,********,Juan Torres Romero,RESIDENCIAL,2022-01-18,INACTIVO,cli01053@outlook.com,********
1054,DNI,********,Juan Sánchez Sánchez,RESIDENCIAL,2021-01-06,ACTIVO,cli01054@outlook.com,********
1055,DNI,********,Pedro Romero Díaz,RESIDENCIAL,2018-03-21,ACTIVO,cli01055@hotmail.com,********
1056,DNI,********,Miguel Herrera Huamán,RESIDENCIAL,2018-08-09,ACTIVO,cli01056@outlook.com,********
1057,DNI,********,Carmen Lopez Romero,RESIDENCIAL,2024-03-03,INACTIVO,cli01057@outlook.com,********
1058,DNI,********,Flor Chávez Romero,RESIDENCIAL,2022-11-03,ACTIVO,,********
1059,DNI,********,Alberto Mendoza Mendoza,RESIDENCIAL,2018-07-09,ACTIVO,cli01059@hotmail.com,********
1060,DNI,********,Gabriela Herrera Pérez,RESIDENCIAL,2020-09-13,ACTIVO,cli01060@gmail.com,********
1061,DNI,********,Lucía Romero Gonzales,RESIDENCIAL,2020-05-07,ACTIVO,cli01061@outlook.com,********
1062,RUC,98354145198,Industria Pérez E.I.R.L.,INDUSTRIAL,2022-06-05,ACTIVO,cli01062@gmail.com,********
1063,DNI,********,Alberto Torres Salazar,RESIDENCIAL,2019-06-20,ACTIVO,,********
1064,DNI,********,Pedro Díaz Salazar,RESIDENCIAL,2021-05-12,ACTIVO,cli01064@outlook.com,********
1065,DNI,********,Diego Pérez García,RESIDENCIAL,2020-11-18,ACTIVO,cli01065@gmail.com,********
1066,CE,********,José Torres Sánchez,RESIDENCIAL,2025-09-10,INACTIVO,cli01066@outlook.com,********
1067,RUC,19647591216,Agro Torres E.I.R.L.,AGRICOLA,2018-08-05,ACTIVO,,********
1068,DNI,********,Patricia Rodríguez Sánchez,RESIDENCIAL,2020-12-31,ACTIVO,cli01068@hotmail.com,********
1069,DNI,********,Elena Díaz Ramírez,RESIDENCIAL,2019-09-29,ACTIVO,,********
1070,DNI,********,Elena Sánchez Chávez,RESIDENCIAL,2023-06-15,ACTIVO,cli01070@hotmail.com,********
1071,DNI,********,Diego Torres Quispe,RESIDENCIAL,2021-12-22,ACTIVO,cli01071@hotmail.com,********
1072,DNI,********,Lucía Sánchez Gonzales,RESIDENCIAL,2021-04-21,ACTIVO,cli01072@hotmail.com,********
1073,DNI,********,María Sánchez Rodríguez,RESIDENCIAL,2019-05-07,ACTIVO,cli01073@hotmail.com,********
1074,RUC,30547120596,Industria Chávez S.A.,INDUSTRIAL,2024-07-20,ACTIVO,cli01074@outlook.com,********
1075,DNI,********,Flor Mendoza Salazar,RESIDENCIAL,2020-04-21,ACTIVO,,********
1076,RUC,88648371353,Alumbrado Público Villa María del Triunfo,ALUMBRADO_PUBLICO,2022-06-10,ACTIVO,cli01076@gmail.com,********
1077,CE,********,Luis Rodríguez Mendoza,RESIDENCIAL,2020-04-15,ACTIVO,,********
1078,CE,********,Diego Romero Huamán,RESIDENCIAL,2021-08-01,ACTIVO,,********
1079,RUC,92193741551,Agro Díaz E.I.R.L.,AGRICOLA,2023-05-20,ACTIVO,cli01079@hotmail.com,********
1080,RUC,40232247159,Comercial García E.I.R.L.,COMERCIAL,2020-07-22,ACTIVO,cli01080@hotmail.com,********
1081,DNI,********,Sofía Quispe Gonzales,RESIDENCIAL,2020-09-16,ACTIVO,cli01081@hotmail.com,********
1082,DNI,********,Rosa Herrera Vargas,RESIDENCIAL,2025-07-10,ACTIVO,cli01082@gmail.com,********
1083,DNI,********,Carlos Flores Salazar,RESIDENCIAL,2018-12-22,ACTIVO,cli01083@gmail.com,********
1084,DNI,********,Juan Quispe Castro,RESIDENCIAL,2019-07-10,ACTIVO,cli01084@outlook.com,********
1085,DNI,********,Alberto Díaz Castro,RESIDENCIAL,2024-09-23,ACTIVO,cli01085@gmail.com,********
1086,DNI,********,Alberto Herrera García,RESIDENCIAL,2023-09-30,ACTIVO,cli01086@gmail.com,********
1087,DNI,********,María Sánchez Huamán,RESIDENCIAL,2019-06-18,ACTIVO,,********
1088,RUC,66734106630,Municipalidad de Chorrillos,MUNICIPALIDAD,2018-07-04,ACTIVO,cli01088@gmail.com,********
1089,DNI,********,José Díaz Gonzales,RESIDENCIAL,2022-07-02,ACTIVO,cli01089@gmail.com,********
1090,DNI,********,Patricia Chávez Castro,RESIDENCIAL,2025-09-22,ACTIVO,cli01090@gmail.com,********
1091,DNI,********,Carlos Huamán Pérez,RESIDENCIAL,2023-08-24,ACTIVO,cli01091@hotmail.com,********
1092,DNI,********,Miguel Castro Lopez,RESIDENCIAL,2022-07-18,MOROSO,cli01092@hotmail.com,********
1093,DNI,********,Patricia Flores García,RESIDENCIAL,2019-09-11,ACTIVO,cli01093@outlook.com,********
1094,DNI,********,Miguel Chávez Castro,RESIDENCIAL,2020-05-03,ACTIVO,,********
1095,DNI,********,Alberto Díaz Quispe,RESIDENCIAL,2025-07-29,ACTIVO,,********
1096,DNI,********,Ana Gonzales Díaz,RESIDENCIAL,2020-03-27,ACTIVO,cli01096@outlook.com,********
1097,DNI,********,Carlos Flores Ramírez,RESIDENCIAL,2023-05-29,ACTIVO,,********
1098,DNI,********,Patricia Díaz Vargas,RESIDENCIAL,2024-11-03,ACTIVO,cli01098@outlook.com,********
1099,DNI,********,Lucía Gonzales García,RESIDENCIAL,2024-05-22,ACTIVO,cli01099@outlook.com,********
1100,CE,********,Jorge Chávez Vargas,RESIDENCIAL,2023-09-19,ACTIVO,,********
1101,DNI,********,Luis Rodríguez Rodríguez,RESIDENCIAL,2018-01-16,INACTIVO,cli01101@hotmail.com,********
1102,DNI,********,Gabriela Rodríguez Rojas,RESIDENCIAL,2024-07-12,ACTIVO,cli01102@hotmail.com,********
1103,DNI,********,Rosa Flores Rodríguez,RESIDENCIAL,2022-01-09,ACTIVO,,********
1104,DNI,********,Luis Lopez Torres,RESIDENCIAL,2019-11-06,ACTIVO,,********
1105,DNI,********,Carlos Gonzales Romero,RESIDENCIAL,2018-10-26,ACTIVO,,********
1106,DNI,********,Luis Quispe Gonzales,RESIDENCIAL,2019-03-20,ACTIVO,cli01106@gmail.com,********
1107,DNI,********,Alberto Ramírez Salazar,RESIDENCIAL,2019-08-12,ACTIVO,cli01107@gmail.com,********
1108,DNI,********,Flor Castro García,RESIDENCIAL,2023-10-22,ACTIVO,,********
1109,DNI,********,Gabriela Herrera García,RESIDENCIAL,2022-03-09,ACTIVO,,********
1110,DNI,********,Sofía Quispe Rodríguez,RESIDENCIAL,2024-12-22,ACTIVO,,********
1111,DNI,********,Rosa Díaz Díaz,RESIDENCIAL,2023-06-17,ACTIVO,cli01111@hotmail.com,********
1112,RUC,56694866921,Municipalidad de Punta Hermosa,MUNICIPALIDAD,2022-11-23,ACTIVO,cli01112@hotmail.com,********
1113,CE,********,Sofía Rodríguez Quispe,RESIDENCIAL,2022-08-04,ACTIVO,cli01113@hotmail.com,********
1114,DNI,********,Rosa Ramírez Gonzales,RESIDENCIAL,2024-05-14,ACTIVO,cli01114@outlook.com,********
1115,DNI,********,Alberto Rodríguez Mendoza,RESIDENCIAL,2020-01-16,ACTIVO,cli01115@hotmail.com,********
1116,RUC,45768969507,Comercial Herrera E.I.R.L.,COMERCIAL,2022-10-14,ACTIVO,cli01116@outlook.com,********
1117,DNI,********,Carlos Vargas Romero,RESIDENCIAL,2021-10-06,ACTIVO,cli01117@gmail.com,********
1118,CE,********,Pedro Rojas Gonzales,RESIDENCIAL,2022-06-05,INACTIVO,,********
1119,DNI,********,Sofía Castro Chávez,RESIDENCIAL,2024-11-14,ACTIVO,,********
1120,DNI,********,Luis Herrera Castro,RESIDENCIAL,2019-11-28,ACTIVO,,********
1121,DNI,********,Ana Castro Vargas,RESIDENCIAL,2018-12-29,MOROSO,cli01121@outlook.com,********
1122,DNI,********,Luis Gonzales Castro,RESIDENCIAL,2020-12-11,ACTIVO,cli01122@outlook.com,********
1123,DNI,********,María Castro Chávez,RESIDENCIAL,2024-08-03,ACTIVO,cli01123@hotmail.com,********
1124,DNI,********,Carmen Salazar Salazar,RESIDENCIAL,2018-12-20,ACTIVO,cli01124@gmail.com,********
1125,DNI,********,Miguel Lopez Torres,RESIDENCIAL,2024-03-09,ACTIVO,cli01125@outlook.com,********
1126,DNI,********,Carlos Lopez Sánchez,RESIDENCIAL,2019-04-04,ACTIVO,cli01126@outlook.com,********
1127,DNI,********,Lucía Ramírez Torres,RESIDENCIAL,2022-08-21,ACTIVO,cli01127@gmail.com,********
1128,DNI,********,Jorge Mendoza Rodríguez,RESIDENCIAL,2021-08-03,ACTIVO,cli01128@gmail.com,********
1129,DNI,********,Flor Gonzales Torres,RESIDENCIAL,2022-05-24,ACTIVO,cli01129@gmail.com,********
1130,DNI,********,María Chávez Gonzales,RESIDENCIAL,2023-02-24,ACTIVO,cli01130@gmail.com,********
1131,DNI,********,Gabriela Gonzales Vargas,RESIDENCIAL,2019-08-11,ACTIVO,cli01131@gmail.com,********
1132,DNI,********,Ana Romero Herrera,RESIDENCIAL,2018-11-16,ACTIVO,cli01132@gmail.com,********
1133,DNI,********,Ana Romero Ramírez,RESIDENCIAL,2019-12-28,ACTIVO,cli01133@outlook.com,********
1134,DNI,********,Flor Castro Mendoza,RESIDENCIAL,2024-06-09,ACTIVO,cli01134@gmail.com,********
1135,DNI,********,Alberto Castro Díaz,RESIDENCIAL,2024-04-07,INACTIVO,cli01135@hotmail.com,********
1136,DNI,********,Elena Rodríguez Quispe,RESIDENCIAL,2021-03-26,ACTIVO,cli01136@outlook.com,********
1137,RUC,44291270829,ESSALUD,GOBIERNO,2019-09-25,ACTIVO,cli01137@outlook.com,********
1138,DNI,********,Sofía García Huamán,RESIDENCIAL,2022-12-16,ACTIVO,,********
1139,DNI,********,Sofía Torres Castro,USUARIO_GENERAL,2022-07-30,ACTIVO,,********
1140,RUC,87992051652,Comercial Pérez S.A.C.,COMERCIAL,2022-10-22,ACTIVO,cli01140@gmail.com,********
1141,CE,********,Diego Huamán Gonzales,RESIDENCIAL,2023-01-26,ACTIVO,cli01141@hotmail.com,********
1142,RUC,69162956302,Comercial Sánchez E.I.R.L.,COMERCIAL,2024-03-04,ACTIVO,cli01142@gmail.com,********
1143,RUC,11397559855,Agro Salazar S.A.,AGRICOLA,2022-07-18,ACTIVO,cli01143@hotmail.com,********
1144,CE,********,Sofía Rojas Mendoza,RESIDENCIAL,2018-10-23,ACTIVO,cli01144@outlook.com,********
1145,DNI,********,Diego Herrera García,RESIDENCIAL,2023-07-27,INACTIVO,cli01145@outlook.com,********
1146,RUC,18275828104,Industria Salazar S.A.,INDUSTRIAL,2019-01-15,ACTIVO,cli01146@hotmail.com,********
1147,DNI,********,Diego Díaz Quispe,RESIDENCIAL,2019-02-15,ACTIVO,cli01147@hotmail.com,********
1148,DNI,********,Flor Pérez Lopez,RESIDENCIAL,2021-01-26,ACTIVO,cli01148@gmail.com,********
1149,CE,********,Alberto Castro Rodríguez,RESIDENCIAL,2020-05-25,INACTIVO,cli01149@outlook.com,********
1150,RUC,10168815584,Industria Salazar E.I.R.L.,INDUSTRIAL,2021-08-20,ACTIVO,cli01150@hotmail.com,********
1151,DNI,********,Luis Huamán Pérez,RESIDENCIAL,2024-03-22,ACTIVO,cli01151@outlook.com,********
1152,DNI,********,Alberto Quispe Vargas,RESIDENCIAL,2018-10-28,ACTIVO,cli01152@hotmail.com,********
1153,DNI,********,María Rodríguez Mendoza,RESIDENCIAL,2019-03-09,ACTIVO,,********
1154,DNI,********,Luis Rodríguez Quispe,RESIDENCIAL,2022-07-24,INACTIVO,cli01154@outlook.com,********
1155,DNI,********,Juan García Vargas,RESIDENCIAL,2018-03-09,ACTIVO,cli01155@gmail.com,********
1156,RUC,44433264502,Ministerio de Economía y Finanzas,GOBIERNO,2024-01-28,INACTIVO,cli01156@outlook.com,********
1157,CE,********,Sofía Díaz Sánchez,RESIDENCIAL,2025-01-19,ACTIVO,cli01157@outlook.com,********
1158,DNI,********,Gabriela Díaz Rodríguez,RESIDENCIAL,2021-04-01,ACTIVO,cli01158@outlook.com,********
1159,CE,********,Jorge Salazar Herrera,RESIDENCIAL,2025-03-19,ACTIVO,cli01159@gmail.com,********
1160,RUC,10596382071,Comercial Ramírez S.A.C.,COMERCIAL,2025-03-27,ACTIVO,cli01160@hotmail.com,********
1161,DNI,********,Carlos Lopez Vargas,RESIDENCIAL,2021-09-22,ACTIVO,,********
1162,RUC,59895293397,Comercial Romero S.A.,COMERCIAL,2019-10-13,ACTIVO,cli01162@outlook.com,********
1163,DNI,********,Luis Mendoza Romero,RESIDENCIAL,2023-11-01,ACTIVO,cli01163@gmail.com,********
1164,DNI,********,Diego Vargas Díaz,RESIDENCIAL,2019-11-21,ACTIVO,,********
1165,DNI,********,Carmen Gonzales Castro,RESIDENCIAL,2021-03-09,ACTIVO,cli01165@gmail.com,********
1166,CE,********,Jorge Lopez Gonzales,RESIDENCIAL,2025-10-28,ACTIVO,,********
1167,CE,********,Elena García Rojas,RESIDENCIAL,2021-01-25,ACTIVO,,********
1168,DNI,********,Gabriela Lopez Quispe,RESIDENCIAL,2018-05-25,ACTIVO,cli01168@gmail.com,********
1169,DNI,********,Alberto Pérez Mendoza,RESIDENCIAL,2025-06-02,ACTIVO,cli01169@hotmail.com,********
1170,DNI,********,Flor García Pérez,RESIDENCIAL,2024-12-16,ACTIVO,cli01170@outlook.com,********
1171,DNI,********,Elena Chávez Ramírez,RESIDENCIAL,2023-03-05,ACTIVO,cli01171@hotmail.com,********
1172,DNI,********,Carmen Pérez Castro,RESIDENCIAL,2023-06-19,ACTIVO,cli01172@hotmail.com,********
1173,DNI,********,Ana Rodríguez Chávez,RESIDENCIAL,2018-10-31,ACTIVO,,********
1174,DNI,********,María García Ramírez,RESIDENCIAL,2022-03-12,ACTIVO,cli01174@gmail.com,********
1175,DNI,********,José Vargas Ramírez,RESIDENCIAL,2018-09-18,ACTIVO,cli01175@outlook.com,********
1176,DNI,********,Ricardo García Quispe,RESIDENCIAL,2024-07-10,ACTIVO,,********
1177,DNI,********,Diego Castro Rodríguez,RESIDENCIAL,2024-02-02,ACTIVO,cli01177@hotmail.com,********
1178,DNI,********,Miguel Herrera Lopez,USUARIO_GENERAL,2021-05-05,ACTIVO,cli01178@gmail.com,********
1179,DNI,********,Jorge Torres Huamán,RESIDENCIAL,2021-06-12,ACTIVO,,********
1180,CE,********,Carmen Rojas Salazar,RESIDENCIAL,2019-06-13,ACTIVO,cli01180@gmail.com,********
1181,DNI,********,Diego Lopez Pérez,RESIDENCIAL,2023-03-16,ACTIVO,,********
1182,DNI,********,Juan Gonzales Herrera,RESIDENCIAL,2019-05-28,ACTIVO,cli01182@gmail.com,********
1183,DNI,********,José Gonzales Huamán,RESIDENCIAL,2022-09-26,ACTIVO,cli01183@gmail.com,********
1184,DNI,********,Lucía Mendoza Ramírez,RESIDENCIAL,2018-03-23,ACTIVO,cli01184@hotmail.com,********
1185,DNI,********,Patricia Pérez Salazar,RESIDENCIAL,2019-09-08,ACTIVO,cli01185@outlook.com,********
1186,DNI,********,Pedro Rodríguez Pérez,RESIDENCIAL,2023-01-17,ACTIVO,,********
1187,DNI,********,Carlos Castro Pérez,RESIDENCIAL,2021-01-11,ACTIVO,cli01187@outlook.com,********
1188,DNI,********,Elena Díaz García,RESIDENCIAL,2025-08-07,ACTIVO,,********
1189,DNI,********,José Huamán Pérez,RESIDENCIAL,2025-03-15,ACTIVO,,********
1190,DNI,********,Alberto Vargas Ramírez,RESIDENCIAL,2020-06-14,ACTIVO,cli01190@hotmail.com,********
1191,DNI,********,Ana Chávez Pérez,RESIDENCIAL,2023-02-20,MOROSO,cli01191@outlook.com,********
1192,DNI,********,Elena Huamán Díaz,RESIDENCIAL,2018-02-16,ACTIVO,cli01192@outlook.com,********
1193,DNI,********,Luis Torres Rodríguez,RESIDENCIAL,2018-01-31,ACTIVO,cli01193@gmail.com,********
1194,RUC,86391167014,Municipalidad de El Agustino,MUNICIPALIDAD,2020-08-08,ACTIVO,,********
1195,DNI,********,Miguel Huamán Castro,RESIDENCIAL,2023-03-06,ACTIVO,cli01195@outlook.com,********
1196,DNI,********,Diego Rodríguez Huamán,RESIDENCIAL,2024-12-21,MOROSO,cli01196@gmail.com,********
1197,DNI,********,Carmen Rodríguez Rodríguez,RESIDENCIAL,2021-12-24,ACTIVO,cli01197@outlook.com,********
1198,RUC,79871006494,Comercial Castro S.A.C.,COMERCIAL,2024-09-16,ACTIVO,cli01198@outlook.com,********
1199,RUC,42096408259,Agro Torres S.A.C.,AGRICOLA,2024-02-17,ACTIVO,,********
1200,DNI,********,Sofía Rodríguez Huamán,RESIDENCIAL,2022-08-18,ACTIVO,cli01200@gmail.com,********
1201,DNI,********,Elena Chávez Salazar,RESIDENCIAL,2021-02-10,ACTIVO,,********
1202,DNI,********,Ana García Mendoza,RESIDENCIAL,2021-01-03,ACTIVO,cli01202@outlook.com,********
1203,DNI,********,Ricardo Rodríguez Huamán,USUARIO_GENERAL,2022-09-04,ACTIVO,cli01203@gmail.com,********
1204,DNI,********,Juan Gonzales Herrera,RESIDENCIAL,2019-10-28,ACTIVO,cli01204@gmail.com,********
1205,DNI,********,Ricardo Pérez Romero,RESIDENCIAL,2024-05-07,INACTIVO,cli01205@gmail.com,********
1206,DNI,********,Carmen Herrera Ramírez,RESIDENCIAL,2019-06-07,INACTIVO,cli01206@outlook.com,********
1207,DNI,********,Ana Quispe Herrera,RESIDENCIAL,2020-02-27,ACTIVO,,********
1208,CE,********,Diego Huamán Gonzales,RESIDENCIAL,2018-07-11,ACTIVO,,********
1209,DNI,********,Carlos Romero Rojas,RESIDENCIAL,2022-03-14,ACTIVO,cli01209@hotmail.com,********
1210,DNI,********,Patricia Pérez Castro,USUARIO_GENERAL,2025-04-21,ACTIVO,cli01210@hotmail.com,********
1211,DNI,********,Miguel Díaz Torres,RESIDENCIAL,2021-07-08,MOROSO,cli01211@hotmail.com,********
1212,RUC,44662629775,Municipalidad de Santa María del Mar,MUNICIPALIDAD,2024-01-03,ACTIVO,,********
1213,DNI,********,Sofía Torres Quispe,RESIDENCIAL,2019-08-21,ACTIVO,,********
1214,DNI,********,Elena Torres Quispe,RESIDENCIAL,2025-03-07,ACTIVO,,********
1215,RUC,58589233516,Industria Mendoza S.A.,INDUSTRIAL,2023-11-15,ACTIVO,cli01215@gmail.com,********
1216,DNI,********,Juan Ramírez Vargas,RESIDENCIAL,2020-01-27,ACTIVO,cli01216@hotmail.com,********
1217,DNI,********,Pedro Rojas Quispe,RESIDENCIAL,2024-03-09,ACTIVO,cli01217@hotmail.com,********
1218,DNI,********,Flor Quispe Rodríguez,RESIDENCIAL,2018-03-15,ACTIVO,cli01218@outlook.com,********
1219,DNI,********,Lucía Vargas Gonzales,RESIDENCIAL,2018-03-20,ACTIVO,,********
1220,DNI,********,Alberto Torres Gonzales,RESIDENCIAL,2024-04-19,ACTIVO,,********
1221,RUC,90195258234,Comercial Castro S.A.C.,COMERCIAL,2018-06-03,ACTIVO,cli01221@gmail.com,********
1222,DNI,********,Lucía Sánchez Mendoza,RESIDENCIAL,2018-06-29,ACTIVO,cli01222@hotmail.com,********
1223,DNI,********,Alberto Rodríguez Chávez,RESIDENCIAL,2024-12-07,ACTIVO,cli01223@gmail.com,********
1224,DNI,********,Rosa Torres Díaz,RESIDENCIAL,2021-01-01,INACTIVO,cli01224@gmail.com,********
1225,DNI,********,José Díaz Díaz,RESIDENCIAL,2018-05-29,ACTIVO,cli01225@hotmail.com,********
1226,DNI,********,Alberto Huamán Gonzales,RESIDENCIAL,2019-03-15,MOROSO,,********
1227,DNI,********,María Salazar Herrera,RESIDENCIAL,2019-04-21,ACTIVO,,********
1228,DNI,********,Lucía Castro Lopez,RESIDENCIAL,2023-03-26,ACTIVO,cli01228@hotmail.com,********
1229,RUC,79428554238,Comercial Vargas E.I.R.L.,COMERCIAL,2022-03-18,ACTIVO,,********
1230,CE,********,Flor Flores Flores,RESIDENCIAL,2025-08-25,ACTIVO,cli01230@outlook.com,********
1231,CE,********,Alberto Chávez Gonzales,RESIDENCIAL,2020-03-15,ACTIVO,cli01231@outlook.com,********
1232,DNI,********,Rosa Huamán Rojas,RESIDENCIAL,2018-05-01,ACTIVO,cli01232@hotmail.com,********
1233,DNI,********,Juan Romero Quispe,RESIDENCIAL,2024-12-16,ACTIVO,cli01233@hotmail.com,********
1234,DNI,********,Diego Salazar Ramírez,USUARIO_GENERAL,2023-03-10,ACTIVO,cli01234@gmail.com,********
1235,RUC,10778199923,Industria Huamán E.I.R.L.,INDUSTRIAL,2022-11-15,ACTIVO,,********
1236,DNI,********,María Castro Gonzales,USUARIO_GENERAL,2022-06-07,ACTIVO,cli01236@gmail.com,********
1237,DNI,********,Alberto Flores García,RESIDENCIAL,2018-11-01,ACTIVO,cli01237@hotmail.com,********
1238,DNI,********,Carlos Vargas Torres,RESIDENCIAL,2023-12-07,ACTIVO,cli01238@gmail.com,********
1239,DNI,********,Carlos Mendoza Díaz,RESIDENCIAL,2022-02-11,ACTIVO,cli01239@gmail.com,********
1240,DNI,********,Carlos Quispe Flores,RESIDENCIAL,2023-04-27,ACTIVO,cli01240@hotmail.com,********
1241,DNI,********,Ana Rojas Mendoza,RESIDENCIAL,2019-12-22,ACTIVO,cli01241@gmail.com,********
1242,DNI,********,Sofía Herrera Lopez,RESIDENCIAL,2021-06-17,ACTIVO,cli01242@hotmail.com,********
1243,DNI,********,Gabriela Quispe Vargas,RESIDENCIAL,2022-07-19,ACTIVO,cli01243@outlook.com,********
1244,DNI,********,Luis García Pérez,RESIDENCIAL,2020-02-26,ACTIVO,cli01244@hotmail.com,********
1245,DNI,********,Patricia Gonzales Quispe,RESIDENCIAL,2020-01-05,ACTIVO,,********
1246,DNI,********,Alberto Mendoza Mendoza,RESIDENCIAL,2024-03-28,ACTIVO,,********
1247,RUC,57208065018,Comercial Herrera S.A.C.,COMERCIAL,2025-09-11,ACTIVO,cli01247@gmail.com,********
1248,DNI,********,Ana Romero Sánchez,RESIDENCIAL,2024-11-15,ACTIVO,,********
