id_cliente,tipo_cliente,DNI,Celular,Email,id_ubicacion,fecha_alta,estado_cliente
290,Residencial,88XXXX91,966XXX597,cliente00290***@correo.com,26,2023-10-04,ACTIVO
291,Residencial,98XXXX22,991XXX356,cliente00291***@correo.com,10,2019-08-04,ACTIVO
292,Residencial,95XXXX49,938XXX546,cliente00292***@correo.com,34,2018-10-27,ACTIVO
293,Residencial,40XXXX09,950XXX742,cliente00293***@correo.com,5,2024-09-17,ACTIVO
294,Residencial,31XXXX40,973XXX167,cliente00294***@correo.com,19,2024-12-26,ACTIVO
295,Residencial,29XXXX57,984XXX429,cliente00295***@correo.com,15,2023-03-22,ACTIVO
296,Residencial,79XXXX12,977XXX516,cliente00296***@correo.com,15,2024-09-13,ACTIVO
297,Residencial,92XXXX68,944XXX336,cliente00297***@correo.com,15,2022-12-14,INACTIVO
298,Residencial,60XXXX99,946XXX842,cliente00298***@correo.com,9,2023-03-05,ACTIVO
299,Residencial,57XXXX06,954XXX633,cliente00299***@correo.com,7,2018-05-18,ACTIVO
300,Residencial,54XXXX88,968XXX522,cliente00300***@correo.com,28,2019-06-25,ACTIVO
301,Residencial,76XXXX87,972XXX333,cliente00301***@correo.com,15,2022-06-12,ACTIVO
302,Residencial,34XXXX93,935XXX418,cliente00302***@correo.com,43,2023-04-07,ACTIVO
303,Residencial,36XXXX78,921XXX401,cliente00303***@correo.com,12,2021-10-21,ACTIVO
304,Gobierno,15XXXX14,992XXX749,cliente00304***@correo.com,37,2023-07-22,ACTIVO
305,Residencial,18XXXX89,988XXX856,cliente00305***@correo.com,43,2020-08-23,ACTIVO
306,Residencial,54XXXX96,919XXX667,cliente00306***@correo.com,29,2024-08-12,ACTIVO
307,Comercial,62XXXX03,980XXX790,cliente00307***@correo.com,38,2019-06-12,ACTIVO
308,Residencial,38XXXX36,978XXX262,cliente00308***@correo.com,22,2023-05-08,ACTIVO
309,Residencial,91XXXX72,960XXX826,cliente00309***@correo.com,7,2019-11-29,ACTIVO
310,Residencial,64XXXX65,921XXX897,cliente00310***@correo.com,9,2021-06-13,ACTIVO
311,Residencial,48XXXX08,936XXX010,cliente00311***@correo.com,3,2020-10-28,ACTIVO
312,Residencial,20XXXX39,958XXX789,cliente00312***@correo.com,36,2021-10-07,ACTIVO
313,Industrial,96XXXX81,994XXX048,cliente00313***@correo.com,41,2019-03-12,ACTIVO
314,Industrial,28XXXX21,936XXX916,cliente00314***@correo.com,43,2018-10-20,ACTIVO
315,Residencial,24XXXX04,913XXX552,cliente00315***@correo.com,15,2019-01-07,ACTIVO
316,Residencial,43XXXX16,993XXX201,cliente00316***@correo.com,15,2019-02-22,ACTIVO
317,Residencial,26XXXX70,941XXX297,cliente00317***@correo.com,43,2021-07-24,ACTIVO
318,Residencial,20XXXX32,986XXX223,cliente00318***@correo.com,43,2019-04-15,ACTIVO
319,Comercial,63XXXX91,918XXX942,cliente00319***@correo.com,30,2023-02-20,ACTIVO
320,Residencial,21XXXX12,954XXX880,cliente00320***@correo.com,7,2021-11-19,ACTIVO
321,Residencial,21XXXX42,958XXX771,cliente00321***@correo.com,13,2019-11-02,ACTIVO
322,Residencial,41XXXX19,909XXX918,cliente00322***@correo.com,21,2023-12-28,ACTIVO
323,Residencial,83XXXX30,954XXX280,cliente00323***@correo.com,29,2021-03-31,ACTIVO
324,Comercial,45XXXX68,911XXX735,cliente00324***@correo.com,15,2019-11-09,INACTIVO
325,Comercial,13XXXX27,996XXX785,cliente00325***@correo.com,13,2020-01-04,ACTIVO
326,Comercial,64XXXX62,905XXX727,cliente00326***@correo.com,29,2022-02-02,ACTIVO
327,Residencial,13XXXX55,942XXX195,cliente00327***@correo.com,42,2018-04-01,ACTIVO
328,Residencial,71XXXX50,916XXX738,cliente00328***@correo.com,7,2019-07-24,ACTIVO
329,Residencial,18XXXX37,947XXX213,cliente00329***@correo.com,5,2022-09-27,ACTIVO
330,Comercial,88XXXX52,964XXX393,cliente00330***@correo.com,26,2022-10-20,ACTIVO
331,Residencial,67XXXX13,984XXX815,cliente00331***@correo.com,37,2018-04-19,ACTIVO
332,Residencial,22XXXX96,934XXX168,cliente00332***@correo.com,3,2020-04-15,ACTIVO
333,Residencial,14XXXX60,960XXX290,cliente00333***@correo.com,23,2020-02-25,ACTIVO
334,Residencial,24XXXX91,968XXX167,cliente00334***@correo.com,5,2021-03-19,ACTIVO
335,Residencial,10XXXX95,983XXX182,cliente00335***@correo.com,5,2023-10-31,ACTIVO
336,Residencial,27XXXX03,987XXX512,cliente00336***@correo.com,13,2023-09-25,ACTIVO
337,Gobierno,81XXXX62,997XXX105,cliente00337***@correo.com,8,2019-10-14,ACTIVO
338,Residencial,13XXXX21,912XXX747,cliente00338***@correo.com,7,2022-08-26,ACTIVO
339,Residencial,34XXXX88,929XXX307,cliente00339***@correo.com,29,2018-06-05,ACTIVO
340,Residencial,13XXXX56,967XXX341,cliente00340***@correo.com,25,2018-10-23,ACTIVO
341,Residencial,10XXXX65,990XXX286,cliente00341***@correo.com,29,2022-04-04,ACTIVO
342,Comercial,15XXXX28,903XXX749,cliente00342***@correo.com,39,2020-10-07,ACTIVO
343,Comercial,22XXXX70,973XXX707,cliente00343***@correo.com,33,2022-11-12,ACTIVO
344,Residencial,38XXXX04,967XXX955,cliente00344***@correo.com,15,2023-01-21,ACTIVO
345,Industrial,30XXXX29,969XXX508,cliente00345***@correo.com,17,2021-01-10,ACTIVO
346,Residencial,66XXXX06,943XXX798,cliente00346***@correo.com,7,2023-07-28,ACTIVO
347,Residencial,23XXXX57,948XXX700,cliente00347***@correo.com,3,2021-09-20,ACTIVO
348,Residencial,84XXXX57,915XXX812,cliente00348***@correo.com,38,2020-05-25,ACTIVO
349,Residencial,95XXXX26,985XXX398,cliente00349***@correo.com,29,2019-01-30,ACTIVO
350,Residencial,27XXXX96,983XXX386,cliente00350***@correo.com,9,2023-08-25,ACTIVO
351,Residencial,63XXXX78,974XXX242,cliente00351***@correo.com,10,2019-09-09,ACTIVO
352,Comercial,56XXXX49,927XXX009,cliente00352***@correo.com,7,2023-07-09,ACTIVO
353,Gobierno,29XXXX62,999XXX180,cliente00353***@correo.com,13,2023-07-11,ACTIVO
354,Residencial,19XXXX07,901XXX743,cliente00354***@correo.com,29,2024-09-15,ACTIVO
355,Industrial,38XXXX42,918XXX059,cliente00355***@correo.com,20,2021-02-05,ACTIVO
356,Residencial,20XXXX54,961XXX321,cliente00356***@correo.com,27,2018-12-19,SUSPENDIDO
357,Residencial,44XXXX41,983XXX254,cliente00357***@correo.com,3,2020-04-11,ACTIVO
358,Residencial,70XXXX91,916XXX312,cliente00358***@correo.com,43,2022-12-19,ACTIVO
359,Residencial,33XXXX48,991XXX713,cliente00359***@correo.com,3,2023-12-20,ACTIVO
360,Residencial,15XXXX00,928XXX721,cliente00360***@correo.com,9,2023-05-09,ACTIVO
361,Residencial,28XXXX22,940XXX108,cliente00361***@correo.com,43,2023-06-13,INACTIVO
362,Residencial,75XXXX62,973XXX131,cliente00362***@correo.com,20,2019-02-03,ACTIVO
363,Residencial,45XXXX02,970XXX506,cliente00363***@correo.com,43,2019-03-05,ACTIVO
364,Residencial,28XXXX47,941XXX454,cliente00364***@correo.com,26,2024-08-26,ACTIVO
365,Residencial,79XXXX34,912XXX735,cliente00365***@correo.com,15,2019-07-01,ACTIVO
366,Residencial,39XXXX03,980XXX439,cliente00366***@correo.com,15,2021-12-02,ACTIVO
367,Residencial,71XXXX21,937XXX812,cliente00367***@correo.com,4,2020-07-27,INACTIVO
368,Residencial,96XXXX49,954XXX263,cliente00368***@correo.com,2,2018-11-21,ACTIVO
369,Residencial,85XXXX10,990XXX364,cliente00369***@correo.com,34,2022-08-10,ACTIVO
370,Residencial,26XXXX38,950XXX080,cliente00370***@correo.com,13,2022-06-08,ACTIVO
371,Residencial,78XXXX81,949XXX128,cliente00371***@correo.com,43,2019-05-15,ACTIVO
372,Residencial,85XXXX65,966XXX083,cliente00372***@correo.com,3,2021-07-10,ACTIVO
373,Residencial,86XXXX13,936XXX219,cliente00373***@correo.com,13,2022-03-01,ACTIVO
374,Residencial,12XXXX44,997XXX241,cliente00374***@correo.com,3,2023-05-26,ACTIVO
375,Residencial,81XXXX06,969XXX902,cliente00375***@correo.com,30,2018-08-02,ACTIVO
376,Residencial,45XXXX13,903XXX025,cliente00376***@correo.com,26,2020-07-16,ACTIVO
377,Residencial,56XXXX94,902XXX064,cliente00377***@correo.com,29,2024-11-10,ACTIVO
378,Residencial,56XXXX01,979XXX963,cliente00378***@correo.com,26,2020-07-16,ACTIVO
379,Residencial,42XXXX78,903XXX268,cliente00379***@correo.com,38,2021-01-22,ACTIVO
380,Residencial,52XXXX59,948XXX316,cliente00380***@correo.com,9,2021-01-02,ACTIVO
381,Residencial,96XXXX78,977XXX597,cliente00381***@correo.com,15,2018-09-19,ACTIVO
382,Residencial,80XXXX30,974XXX883,cliente00382***@correo.com,30,2019-01-16,ACTIVO
383,Residencial,52XXXX28,992XXX709,cliente00383***@correo.com,26,2022-04-10,ACTIVO
384,Comercial,79XXXX07,936XXX529,cliente00384***@correo.com,4,2022-07-20,INACTIVO
385,Residencial,85XXXX94,948XXX393,cliente00385***@correo.com,33,2023-12-19,ACTIVO
386,Residencial,20XXXX61,997XXX914,cliente00386***@correo.com,7,2022-11-21,ACTIVO
387,Residencial,62XXXX68,929XXX448,cliente00387***@correo.com,1,2020-02-26,ACTIVO
388,Residencial,91XXXX36,931XXX608,cliente00388***@correo.com,26,2024-07-06,ACTIVO
389,Residencial,24XXXX00,928XXX104,cliente00389***@correo.com,27,2021-06-08,SUSPENDIDO
390,Comercial,77XXXX47,945XXX930,cliente00390***@correo.com,13,2022-10-25,ACTIVO
391,Residencial,46XXXX87,986XXX578,cliente00391***@correo.com,7,2023-09-14,ACTIVO
392,Industrial,78XXXX17,912XXX208,cliente00392***@correo.com,5,2019-01-09,ACTIVO
393,Comercial,56XXXX40,988XXX269,cliente00393***@correo.com,6,2020-09-27,ACTIVO
394,Residencial,48XXXX12,988XXX581,cliente00394***@correo.com,33,2021-03-09,ACTIVO
395,Residencial,16XXXX61,950XXX002,cliente00395***@correo.com,19,2023-04-17,ACTIVO
396,Residencial,92XXXX06,905XXX945,cliente00396***@correo.com,19,2022-05-23,ACTIVO
397,Residencial,22XXXX65,992XXX881,cliente00397***@correo.com,13,2023-08-01,ACTIVO
398,Comercial,70XXXX23,925XXX140,cliente00398***@correo.com,42,2021-03-25,ACTIVO
399,Residencial,88XXXX97,990XXX716,cliente00399***@correo.com,29,2019-09-19,ACTIVO
400,Residencial,21XXXX98,986XXX235,cliente00400***@correo.com,19,2021-04-08,ACTIVO
401,Residencial,56XXXX11,930XXX269,cliente00401***@correo.com,36,2018-11-08,ACTIVO
402,Residencial,82XXXX94,983XXX018,cliente00402***@correo.com,26,2020-07-16,ACTIVO
403,Residencial,37XXXX24,935XXX637,cliente00403***@correo.com,4,2024-03-18,ACTIVO
404,Residencial,72XXXX10,939XXX164,cliente00404***@correo.com,7,2024-09-15,ACTIVO
405,Comercial,19XXXX84,963XXX509,cliente00405***@correo.com,13,2019-07-22,ACTIVO
406,Comercial,11XXXX38,923XXX512,cliente00406***@correo.com,43,2024-11-25,ACTIVO
407,Residencial,18XXXX68,908XXX419,cliente00407***@correo.com,15,2021-01-22,ACTIVO
408,Comercial,56XXXX63,938XXX102,cliente00408***@correo.com,7,2021-10-20,ACTIVO
409,Residencial,63XXXX52,978XXX747,cliente00409***@correo.com,6,2021-05-26,ACTIVO
410,Residencial,86XXXX05,917XXX764,cliente00410***@correo.com,7,2024-01-06,ACTIVO
411,Comercial,33XXXX08,962XXX580,cliente00411***@correo.com,38,2020-06-20,ACTIVO
412,Residencial,45XXXX96,975XXX545,cliente00412***@correo.com,15,2021-09-13,ACTIVO
413,Residencial,51XXXX09,998XXX637,cliente00413***@correo.com,43,2019-07-04,ACTIVO
414,Residencial,33XXXX19,906XXX411,cliente00414***@correo.com,11,2024-10-04,ACTIVO
415,Residencial,48XXXX52,918XXX496,cliente00415***@correo.com,43,2021-07-28,ACTIVO
416,Residencial,78XXXX50,981XXX097,cliente00416***@correo.com,6,2023-01-17,ACTIVO
417,Residencial,49XXXX57,924XXX890,cliente00417***@correo.com,40,2019-05-04,ACTIVO
418,Residencial,53XXXX71,911XXX727,cliente00418***@correo.com,16,2024-07-01,ACTIVO
419,Residencial,84XXXX70,925XXX172,cliente00419***@correo.com,15,2019-12-21,ACTIVO
420,Residencial,77XXXX50,990XXX365,cliente00420***@correo.com,3,2020-11-07,ACTIVO
421,Residencial,70XXXX51,963XXX577,cliente00421***@correo.com,7,2023-03-21,ACTIVO
422,Residencial,51XXXX33,987XXX186,cliente00422***@correo.com,5,2019-09-25,ACTIVO
423,Residencial,85XXXX47,960XXX153,cliente00423***@correo.com,1,2024-02-12,ACTIVO
424,Residencial,63XXXX01,931XXX055,cliente00424***@correo.com,15,2022-09-18,ACTIVO
425,Residencial,17XXXX51,973XXX104,cliente00425***@correo.com,9,2019-11-04,ACTIVO
426,Residencial,36XXXX83,981XXX557,cliente00426***@correo.com,13,2020-04-05,ACTIVO
427,Residencial,57XXXX29,962XXX223,cliente00427***@correo.com,21,2022-03-14,ACTIVO
428,Comercial,49XXXX73,906XXX501,cliente00428***@correo.com,30,2021-02-19,ACTIVO
429,Residencial,89XXXX14,934XXX212,cliente00429***@correo.com,3,2019-09-13,ACTIVO
430,Residencial,57XXXX63,950XXX843,cliente00430***@correo.com,7,2020-05-09,ACTIVO
431,Residencial,20XXXX87,988XXX507,cliente00431***@correo.com,19,2021-01-17,ACTIVO
432,Comercial,71XXXX10,965XXX751,cliente00432***@correo.com,35,2021-04-15,ACTIVO
433,Gobierno,22XXXX40,913XXX159,cliente00433***@correo.com,39,2022-07-03,ACTIVO
434,Residencial,49XXXX75,964XXX429,cliente00434***@correo.com,26,2018-04-04,ACTIVO
435,Residencial,14XXXX13,983XXX369,cliente00435***@correo.com,36,2022-04-19,ACTIVO
436,Residencial,65XXXX98,991XXX311,cliente00436***@correo.com,43,2022-04-11,ACTIVO
437,Residencial,34XXXX34,911XXX150,cliente00437***@correo.com,3,2018-12-20,ACTIVO
438,Residencial,34XXXX33,948XXX955,cliente00438***@correo.com,34,2020-03-25,ACTIVO
439,Residencial,64XXXX89,934XXX987,cliente00439***@correo.com,15,2023-10-20,ACTIVO
440,Residencial,93XXXX13,967XXX810,cliente00440***@correo.com,31,2024-08-05,ACTIVO
441,Residencial,75XXXX11,969XXX796,cliente00441***@correo.com,41,2019-03-05,ACTIVO
442,Residencial,82XXXX42,992XXX023,cliente00442***@correo.com,32,2024-04-09,ACTIVO
443,Residencial,10XXXX39,964XXX066,cliente00443***@correo.com,8,2018-05-03,ACTIVO
444,Comercial,78XXXX90,970XXX706,cliente00444***@correo.com,39,2021-03-19,ACTIVO
445,Residencial,40XXXX04,926XXX312,cliente00445***@correo.com,4,2022-08-11,ACTIVO
446,Comercial,71XXXX83,903XXX629,cliente00446***@correo.com,27,2024-10-23,ACTIVO
447,Residencial,89XXXX65,986XXX757,cliente00447***@correo.com,33,2018-06-15,ACTIVO
448,Residencial,42XXXX44,966XXX119,cliente00448***@correo.com,29,2023-02-14,ACTIVO
449,Residencial,37XXXX64,970XXX140,cliente00449***@correo.com,30,2024-11-07,ACTIVO
450,Residencial,16XXXX87,977XXX126,cliente00450***@correo.com,3,2022-09-23,INACTIVO
451,Comercial,29XXXX12,993XXX984,cliente00451***@correo.com,15,2021-02-20,ACTIVO
452,Residencial,34XXXX09,920XXX023,cliente00452***@correo.com,39,2021-01-08,ACTIVO
453,Comercial,90XXXX83,947XXX697,cliente00453***@correo.com,43,2023-11-02,ACTIVO
454,Residencial,89XXXX73,923XXX665,cliente00454***@correo.com,3,2020-12-19,ACTIVO
455,Residencial,87XXXX67,980XXX557,cliente00455***@correo.com,7,2021-01-08,ACTIVO
456,Residencial,76XXXX77,979XXX497,cliente00456***@correo.com,30,2022-05-01,ACTIVO
457,Alumbrado Público,86XXXX30,973XXX709,cliente00457***@correo.com,9,2022-08-04,ACTIVO
458,Residencial,23XXXX35,901XXX722,cliente00458***@correo.com,7,2023-04-02,ACTIVO
459,Residencial,26XXXX37,971XXX187,cliente00459***@correo.com,5,2018-08-28,ACTIVO
460,Residencial,51XXXX61,981XXX307,cliente00460***@correo.com,18,2018-08-23,ACTIVO
461,Alumbrado Público,12XXXX93,933XXX941,cliente00461***@correo.com,28,2022-08-22,ACTIVO
462,Residencial,23XXXX65,945XXX111,cliente00462***@correo.com,30,2024-04-14,ACTIVO
463,Comercial,25XXXX50,904XXX298,cliente00463***@correo.com,7,2018-09-12,ACTIVO
464,Comercial,17XXXX10,903XXX214,cliente00464***@correo.com,4,2022-09-15,ACTIVO
465,Residencial,76XXXX84,940XXX349,cliente00465***@correo.com,10,2019-08-25,ACTIVO
466,Residencial,59XXXX50,909XXX480,cliente00466***@correo.com,13,2019-04-03,ACTIVO
467,Residencial,38XXXX26,936XXX612,cliente00467***@correo.com,28,2021-11-06,ACTIVO
468,Comercial,22XXXX52,928XXX188,cliente00468***@correo.com,8,2024-08-11,ACTIVO
469,Residencial,78XXXX35,900XXX478,cliente00469***@correo.com,26,2022-11-19,ACTIVO
470,Residencial,21XXXX29,907XXX381,cliente00470***@correo.com,33,2019-04-10,ACTIVO
471,Residencial,29XXXX27,967XXX052,cliente00471***@correo.com,15,2018-04-11,ACTIVO
472,Residencial,72XXXX54,994XXX650,cliente00472***@correo.com,13,2018-11-09,ACTIVO
473,Alumbrado Público,19XXXX68,942XXX347,cliente00473***@correo.com,38,2022-09-17,ACTIVO
474,Residencial,48XXXX26,916XXX190,cliente00474***@correo.com,7,2022-01-17,ACTIVO
475,Residencial,60XXXX89,954XXX013,cliente00475***@correo.com,7,2021-09-29,ACTIVO
476,Residencial,71XXXX14,913XXX410,cliente00476***@correo.com,5,2022-02-11,ACTIVO
477,Residencial,70XXXX18,942XXX941,cliente00477***@correo.com,7,2021-02-19,ACTIVO
478,Comercial,80XXXX31,950XXX878,cliente00478***@correo.com,7,2022-10-09,ACTIVO
479,Comercial,95XXXX43,921XXX833,cliente00479***@correo.com,3,2024-10-12,ACTIVO
480,Residencial,11XXXX55,922XXX947,cliente00480***@correo.com,5,2021-11-10,ACTIVO
481,Residencial,66XXXX32,960XXX109,cliente00481***@correo.com,28,2021-10-16,ACTIVO
482,Comercial,17XXXX96,900XXX818,cliente00482***@correo.com,15,2018-05-26,ACTIVO
483,Residencial,21XXXX37,993XXX217,cliente00483***@correo.com,38,2024-11-11,ACTIVO
484,Residencial,82XXXX88,994XXX234,cliente00484***@correo.com,15,2018-03-21,ACTIVO
485,Comercial,11XXXX73,945XXX872,cliente00485***@correo.com,39,2019-10-31,ACTIVO
486,Residencial,28XXXX68,933XXX450,cliente00486***@correo.com,39,2019-02-26,ACTIVO
487,Alumbrado Público,63XXXX60,938XXX636,cliente00487***@correo.com,7,2024-08-06,ACTIVO
488,Residencial,73XXXX75,930XXX280,cliente00488***@correo.com,29,2024-11-13,ACTIVO
489,Comercial,83XXXX51,917XXX083,cliente00489***@correo.com,40,2023-06-17,ACTIVO
490,Residencial,22XXXX26,966XXX786,cliente00490***@correo.com,30,2020-10-21,ACTIVO
491,Industrial,50XXXX00,939XXX702,cliente00491***@correo.com,19,2019-11-26,ACTIVO
492,Residencial,10XXXX66,904XXX653,cliente00492***@correo.com,38,2024-05-29,ACTIVO
493,Residencial,87XXXX94,929XXX216,cliente00493***@correo.com,15,2021-01-04,ACTIVO
494,Residencial,55XXXX74,973XXX706,cliente00494***@correo.com,26,2023-11-27,ACTIVO
495,Residencial,13XXXX49,977XXX828,cliente00495***@correo.com,3,2020-04-23,ACTIVO
496,Residencial,44XXXX74,964XXX120,cliente00496***@correo.com,19,2022-04-24,ACTIVO
497,Residencial,40XXXX74,999XXX306,cliente00497***@correo.com,15,2023-06-30,ACTIVO
498,Residencial,46XXXX49,950XXX323,cliente00498***@correo.com,31,2019-04-02,ACTIVO
499,Residencial,34XXXX61,988XXX445,cliente00499***@correo.com,21,2023-02-09,ACTIVO
500,Alumbrado Público,92XXXX54,904XXX383,cliente00500***@correo.com,25,2020-03-21,ACTIVO
501,Residencial,99XXXX78,955XXX304,cliente00501***@correo.com,43,2020-12-12,ACTIVO
502,Residencial,87XXXX10,953XXX462,cliente00502***@correo.com,11,2024-12-07,ACTIVO
503,Residencial,85XXXX42,956XXX753,cliente00503***@correo.com,3,2021-05-14,ACTIVO
504,Residencial,34XXXX66,900XXX028,cliente00504***@correo.com,40,2018-09-29,ACTIVO
505,Residencial,39XXXX64,946XXX151,cliente00505***@correo.com,7,2020-03-04,ACTIVO
506,Residencial,16XXXX01,961XXX828,cliente00506***@correo.com,11,2023-07-11,ACTIVO
507,Residencial,23XXXX22,914XXX160,cliente00507***@correo.com,42,2018-12-19,ACTIVO
508,Residencial,18XXXX58,995XXX088,cliente00508***@correo.com,28,2018-01-10,ACTIVO
509,Residencial,42XXXX57,962XXX547,cliente00509***@correo.com,26,2020-04-01,ACTIVO
510,Residencial,73XXXX80,961XXX218,cliente00510***@correo.com,43,2024-09-07,ACTIVO
511,Residencial,13XXXX82,999XXX003,cliente00511***@correo.com,28,2019-12-26,ACTIVO
512,Residencial,52XXXX89,913XXX102,cliente00512***@correo.com,7,2020-03-19,ACTIVO
513,Residencial,74XXXX18,989XXX925,cliente00513***@correo.com,35,2023-03-06,ACTIVO
514,Residencial,78XXXX80,975XXX789,cliente00514***@correo.com,29,2020-04-20,ACTIVO
515,Residencial,64XXXX71,949XXX631,cliente00515***@correo.com,7,2021-04-18,ACTIVO
516,Residencial,48XXXX05,995XXX829,cliente00516***@correo.com,39,2021-04-02,ACTIVO
517,Residencial,76XXXX98,931XXX946,cliente00517***@correo.com,22,2023-11-28,ACTIVO
518,Residencial,87XXXX59,961XXX730,cliente00518***@correo.com,19,2020-01-18,ACTIVO
519,Residencial,19XXXX97,906XXX242,cliente00519***@correo.com,28,2020-02-27,ACTIVO
520,Residencial,67XXXX00,980XXX172,cliente00520***@correo.com,35,2021-04-24,ACTIVO
521,Residencial,96XXXX41,978XXX023,cliente00521***@correo.com,4,2023-11-18,ACTIVO
522,Comercial,45XXXX76,979XXX603,cliente00522***@correo.com,39,2019-07-07,ACTIVO
523,Residencial,68XXXX66,990XXX765,cliente00523***@correo.com,42,2018-11-22,ACTIVO
524,Comercial,49XXXX65,934XXX857,cliente00524***@correo.com,33,2023-11-10,ACTIVO
525,Residencial,90XXXX33,953XXX012,cliente00525***@correo.com,7,2020-09-21,ACTIVO
526,Residencial,47XXXX84,905XXX836,cliente00526***@correo.com,15,2022-11-22,ACTIVO
527,Residencial,18XXXX63,917XXX809,cliente00527***@correo.com,38,2024-04-05,ACTIVO
528,Residencial,92XXXX19,946XXX781,cliente00528***@correo.com,7,2020-02-01,SUSPENDIDO
529,Residencial,97XXXX74,929XXX831,cliente00529***@correo.com,5,2019-02-14,ACTIVO
530,Residencial,83XXXX88,984XXX724,cliente00530***@correo.com,41,2022-01-02,ACTIVO
531,Residencial,37XXXX15,967XXX984,cliente00531***@correo.com,29,2020-10-19,ACTIVO
532,Residencial,81XXXX93,924XXX100,cliente00532***@correo.com,30,2019-06-22,ACTIVO
533,Residencial,73XXXX65,947XXX659,cliente00533***@correo.com,43,2019-08-17,ACTIVO
534,Residencial,41XXXX05,965XXX718,cliente00534***@correo.com,9,2020-06-25,ACTIVO
535,Residencial,77XXXX09,987XXX324,cliente00535***@correo.com,9,2023-09-08,ACTIVO
536,Residencial,40XXXX43,977XXX659,cliente00536***@correo.com,5,2020-05-13,ACTIVO
537,Residencial,41XXXX32,959XXX760,cliente00537***@correo.com,31,2019-05-13,ACTIVO
538,Residencial,62XXXX29,956XXX254,cliente00538***@correo.com,22,2019-12-03,ACTIVO
539,Residencial,71XXXX54,900XXX498,cliente00539***@correo.com,15,2023-03-31,ACTIVO
540,Residencial,63XXXX07,934XXX020,cliente00540***@correo.com,9,2023-07-02,ACTIVO
541,Residencial,81XXXX73,938XXX637,cliente00541***@correo.com,19,2018-02-23,ACTIVO
542,Residencial,66XXXX95,987XXX719,cliente00542***@correo.com,26,2021-07-18,ACTIVO
543,Residencial,96XXXX93,986XXX576,cliente00543***@correo.com,13,2024-09-17,ACTIVO
544,Residencial,19XXXX78,970XXX509,cliente00544***@correo.com,42,2022-01-26,ACTIVO
545,Residencial,24XXXX93,951XXX900,cliente00545***@correo.com,19,2018-04-10,ACTIVO
546,Residencial,77XXXX22,991XXX967,cliente00546***@correo.com,17,2024-03-13,ACTIVO
