id_suministro,id_cliente,id_ubicacion,direccion_suministro,nivel_tension,id_sist_electrico,fecha_alta_suministro,estado_suministro
1000306,254,4,Av. El Sol 5609,BT,5,2023-12-06 00:00:00,ACTIVO
1000307,255,26,Pasaje Venezuela 1268,BT,3,2011-02-02 01:57:28,ACTIVO
1000308,256,40,Psje. Grau 9415,BT,1,2015-02-02 14:12:26,ACTIVO
1000309,257,40,Pasaje Progreso 9381,MT,4,2010-06-08 12:13:43,ACTIVO
1000310,257,40,Pasaje Grau 7045,BT,3,2012-09-25 09:32:56,ACTIVO
1000311,258,41,Psje. Bolívar 8782,BT,7,2001-12-13 15:27:43,ACTIVO
1000312,259,26,Jr. Universitaria 561,BT,7,2003-04-05 20:12:35,ACTIVO
1000313,259,26,Calle La Molina 917,BT,4,2008-03-24 11:35:05,SUSPENDIDO
1000314,260,17,Pasaje Progreso 7585,BT,2,2004-05-23 00:53:57,ACTIVO
1000315,261,43,Calle Venezuela 5818,BT,8,2020-02-17 08:20:59,ACTIVO
1000316,261,43,Av. Universitaria 6654,BT,2,2019-02-27 06:19:54,ACTIVO
1000317,262,3,Pasaje Progreso 8850,BT,2,2010-07-14 15:37:00,ACTIVO
1000318,263,18,Jr. Universitaria 6208,BT,4,2004-08-03 04:48:55,ACTIVO
1000319,264,43,Psje. Los Pinos 7948,BT,7,2010-04-03 12:59:25,ACTIVO
1000320,265,7,Jr. Panamericana 7179,BT,3,2004-12-01 12:10:20,ACTIVO
1000321,266,3,Calle San Martín 540,BT,3,2011-03-13 11:19:02,ACTIVO
1000322,267,15,Calle Grau 4799,BT,6,2015-07-09 13:59:39,ACTIVO
1000323,268,19,Jr. El Sol 6516,BT,3,2017-11-20 22:08:46,ACTIVO
1000324,269,43,Av. San Martín 4754,BT,8,2012-07-28 15:23:50,ACTIVO
1000325,269,43,Jr. Universitaria 4917,BT,3,2009-11-23 04:19:40,ACTIVO
1000326,270,28,Av. San Martín 5516,BT,8,2000-08-10 10:54:41,ACTIVO
1000327,271,15,Av. Los Pinos 6074,BT,6,2019-06-29 22:27:23,ACTIVO
1000328,271,15,Pasaje Panamericana 6837,BT,4,2024-09-26 00:00:00,ACTIVO
1000329,272,6,Av. Los Pinos 4211,BT,7,2004-01-29 21:52:14,ACTIVO
1000330,273,1,Av. Progreso 1671,BT,6,2017-03-01 04:05:26,ACTIVO
1000331,274,15,Av. San Martín 9290,BT,6,2017-06-20 21:54:01,ACTIVO
1000332,275,41,Psje. Venezuela 795,BT,5,2009-03-02 11:32:19,SUSPENDIDO
1000333,276,26,Av. El Sol 6500,BT,5,2020-05-21 21:37:39,ACTIVO
1000334,276,26,Pasaje La Molina 3628,BT,5,2017-02-09 07:28:10,ACTIVO
1000335,276,26,Av. Venezuela 9786,BT,5,2010-06-26 20:08:10,ACTIVO
1000336,277,41,Calle Progreso 4894,BT,5,2006-11-08 04:08:04,SUSPENDIDO
1000337,278,24,Calle Venezuela 4800,BT,5,2019-01-18 23:41:06,ACTIVO
1000338,279,30,Calle San Martín 5550,BT,6,2011-11-02 04:26:40,ACTIVO
1000339,280,30,Psje. La Molina 5565,BT,4,2007-03-20 01:02:17,ACTIVO
1000340,281,7,Pasaje San Martín 197,BT,1,2004-10-16 23:39:01,ACTIVO
1000341,281,7,Pasaje Progreso 7339,BT,4,2012-06-01 18:10:51,ACTIVO
1000342,282,15,Jr. Universitaria 9759,BT,8,2018-11-22 08:43:19,ACTIVO
1000343,283,19,Pasaje Universitaria 5113,BT,3,2014-06-24 18:07:29,ACTIVO
1000344,284,1,Av. Panamericana 1534,BT,5,2015-01-24 04:56:23,INACTIVO
1000345,285,9,Psje. Venezuela 8787,BT,8,2005-05-15 19:08:58,ACTIVO
1000346,286,9,Psje. Progreso 3146,BT,1,2014-11-25 13:12:03,ACTIVO
1000347,287,9,Calle Grau 7409,BT,6,2009-01-12 22:35:06,ACTIVO
1000348,288,6,Psje. La Molina 9567,BT,2,2020-09-02 22:12:32,ACTIVO
1000349,289,28,Calle Venezuela 1588,BT,6,2000-12-29 01:09:04,ACTIVO
1000350,289,28,Calle Venezuela 4470,BT,1,2009-02-07 09:34:01,ACTIVO
1000351,290,26,Calle Universitaria 3077,BT,6,2014-10-19 22:29:39,ACTIVO
1000352,291,10,Calle El Sol 7056,BT,3,2010-02-12 15:13:42,ACTIVO
1000353,292,34,Av. Los Pinos 3885,BT,1,2020-05-05 20:40:45,ACTIVO
1000354,292,34,Jr. Bolívar 2407,BT,7,2018-01-23 05:30:03,ACTIVO
1000355,293,5,Pasaje Panamericana 2972,BT,6,2016-12-24 12:58:31,ACTIVO
1000356,294,19,Calle El Sol 3361,MT,4,2019-06-04 14:00:31,ACTIVO
1000357,295,15,Pasaje La Molina 1834,BT,2,2000-10-05 00:20:17,ACTIVO
1000358,296,15,Jr. San Martín 5728,BT,5,2002-07-17 22:58:21,ACTIVO
1000359,297,15,Psje. Bolívar 5263,BT,4,2014-08-25 10:09:10,ACTIVO
1000360,298,9,Pasaje Bolívar 8145,BT,1,2012-03-17 23:43:38,ACTIVO
1000361,298,9,Pasaje San Martín 8775,BT,4,2015-03-08 13:00:47,ACTIVO
1000362,299,7,Pasaje La Molina 2796,BT,4,2020-08-18 08:58:01,ACTIVO
1000363,300,28,Pasaje Universitaria 6190,BT,1,2015-04-12 10:01:35,ACTIVO
1000364,301,15,Pasaje El Sol 2765,BT,3,2003-07-26 23:55:42,ACTIVO
1000365,302,43,Pasaje Panamericana 1792,BT,1,2001-02-11 18:14:40,ACTIVO
1000366,303,12,Jr. El Sol 2490,BT,1,2004-05-25 14:05:29,ACTIVO
1000367,304,37,Av. Panamericana 9090,BT,2,2020-01-28 09:34:08,ACTIVO
1000368,305,43,Psje. La Molina 3423,BT,4,2008-04-17 20:05:59,ACTIVO
1000369,306,29,Calle Bolívar 3577,BT,3,2005-10-04 17:43:29,ACTIVO
1000370,307,38,Psje. Progreso 9198,BT,5,2019-06-15 13:35:41,ACTIVO
1000371,308,22,Psje. Bolívar 1810,BT,8,2017-06-07 21:01:35,ACTIVO
1000372,309,7,Pasaje Grau 6792,BT,3,2014-12-26 09:05:00,ACTIVO
1000373,310,9,Pasaje Panamericana 3182,BT,6,2009-09-27 02:50:11,ACTIVO
1000374,311,3,Jr. El Sol 2223,BT,4,2009-08-12 07:03:49,ACTIVO
1000375,312,36,Jr. Los Pinos 4827,BT,3,2018-01-13 01:54:22,ACTIVO
1000376,312,36,Pasaje Grau 5891,BT,1,2008-08-03 00:54:17,ACTIVO
1000377,313,41,Pasaje Universitaria 9799,MT,6,2001-01-26 03:07:08,ACTIVO
1000378,314,43,Pasaje El Sol 6291,BT,2,2012-02-26 13:21:41,ACTIVO
1000379,315,15,Av. Panamericana 3109,BT,5,2009-11-16 19:21:37,ACTIVO
1000380,315,15,Pasaje Los Pinos 2085,BT,4,2005-12-30 22:42:40,ACTIVO
1000381,316,15,Av. Universitaria 7613,BT,3,2007-01-29 22:50:20,ACTIVO
1000382,317,43,Pasaje Panamericana 5484,BT,3,2010-02-19 17:20:24,ACTIVO
1000383,317,43,Pasaje San Martín 2805,BT,1,2011-07-14 06:19:04,ACTIVO
1000384,317,43,Jr. La Molina 154,BT,4,2016-09-13 15:41:43,ACTIVO
1000385,318,43,Jr. Universitaria 5888,BT,8,2016-09-29 22:24:14,ACTIVO
1000386,318,43,Pasaje Universitaria 4055,BT,7,2001-09-18 19:00:02,ACTIVO
1000387,319,30,Jr. Los Pinos 8382,BT,5,2018-07-21 23:18:17,ACTIVO
1000388,320,7,Av. Panamericana 6246,BT,4,2009-10-22 09:47:04,ACTIVO
1000389,321,13,Pasaje Universitaria 5393,BT,1,2016-05-17 03:22:04,ACTIVO
1000390,322,21,Psje. Panamericana 3555,BT,1,2018-09-12 08:44:03,ACTIVO
1000391,323,29,Pasaje Los Pinos 6590,BT,2,2023-06-14 00:00:00,ACTIVO
1000392,324,15,Calle Progreso 9148,BT,5,2016-05-17 06:44:23,ACTIVO
1000393,325,13,Psje. Progreso 5733,BT,3,2005-05-24 16:59:53,ACTIVO
1000394,325,13,Av. San Martín 7116,BT,4,2002-02-05 08:21:15,ACTIVO
1000395,326,29,Psje. Universitaria 2081,BT,2,2012-07-17 19:08:53,ACTIVO
1000396,327,42,Av. Bolívar 905,BT,5,2000-11-03 13:06:28,ACTIVO
1000397,328,7,Psje. Venezuela 8741,BT,1,2024-05-19 00:00:00,ACTIVO
1000398,328,7,Pasaje La Molina 8078,BT,1,2010-02-04 19:32:25,ACTIVO
1000399,329,5,Jr. San Martín 1797,BT,1,2015-11-30 18:51:27,ACTIVO
1000400,329,5,Calle Universitaria 9393,BT,2,2010-01-23 08:04:49,ACTIVO
1000401,330,26,Psje. Los Pinos 8299,BT,3,2012-12-11 15:12:49,ACTIVO
1000402,331,37,Pasaje San Martín 5392,BT,2,2010-04-15 19:14:36,ACTIVO
1000403,332,3,Psje. Bolívar 9679,BT,4,2006-02-02 05:17:35,ACTIVO
1000404,333,23,Av. Los Pinos 9959,BT,2,2000-01-03 01:03:27,ACTIVO
1000405,334,5,Jr. San Martín 311,BT,6,2023-03-07 00:00:00,ACTIVO
1000406,335,5,Psje. San Martín 249,BT,5,2005-02-03 04:15:00,ACTIVO
1000407,336,13,Pasaje Bolívar 5051,BT,3,2004-10-28 08:07:39,ACTIVO
1000408,337,8,Calle Grau 6725,BT,8,2003-03-09 01:42:36,ACTIVO
1000409,338,7,Calle Universitaria 791,BT,4,2005-12-07 05:47:35,ACTIVO
1000410,338,7,Av. Venezuela 9397,BT,4,2017-10-18 19:04:09,ACTIVO
1000411,339,29,Calle Los Pinos 8854,BT,4,2000-05-13 08:33:06,ACTIVO
1000412,340,25,Jr. La Molina 4554,BT,1,2006-11-14 01:23:39,ACTIVO
1000413,340,25,Pasaje Panamericana 4963,BT,5,2011-08-21 00:23:41,ACTIVO
1000414,341,29,Psje. San Martín 3338,BT,5,2011-10-03 15:29:04,ACTIVO
1000415,342,39,Av. Universitaria 8377,BT,3,2020-06-15 18:44:20,ACTIVO
1000416,342,39,Psje. Panamericana 5432,BT,8,2021-09-03 00:00:00,ACTIVO
1000417,342,39,Psje. Venezuela 3366,BT,7,2010-05-19 10:07:16,ACTIVO
1000418,343,33,Calle Panamericana 9830,BT,6,2019-05-19 17:56:54,ACTIVO
1000419,343,33,Pasaje Bolívar 9577,BT,6,2001-10-13 11:41:03,INACTIVO
1000420,344,15,Psje. Bolívar 1654,BT,4,2010-01-24 20:34:46,ACTIVO
1000421,345,17,Calle Bolívar 8932,BT,1,2014-11-21 22:32:14,ACTIVO
1000422,346,7,Calle Grau 4368,BT,2,2000-12-17 23:52:41,ACTIVO
1000423,347,3,Calle Venezuela 6951,BT,8,2011-04-13 03:59:33,ACTIVO
1000424,348,38,Psje. Panamericana 5289,BT,2,2002-06-27 03:04:15,ACTIVO
1000425,349,29,Av. Los Pinos 9226,BT,4,2005-07-04 21:11:05,ACTIVO
1000426,350,9,Psje. Bolívar 7896,BT,6,2017-03-13 12:50:28,ACTIVO
1000427,351,10,Jr. La Molina 4022,BT,2,2011-01-28 11:02:50,ACTIVO
1000428,352,7,Calle Progreso 121,BT,6,2017-06-23 15:12:50,ACTIVO
1000429,353,13,Psje. El Sol 4577,BT,8,2003-05-03 22:52:07,ACTIVO
1000430,354,29,Pasaje Grau 7195,BT,2,2003-04-08 00:40:56,ACTIVO
1000431,355,20,Jr. La Molina 8018,BT,5,2010-11-17 02:56:10,ACTIVO
1000432,356,27,Jr. Bolívar 2307,BT,1,2014-11-07 11:19:36,ACTIVO
1000433,356,27,Psje. Venezuela 1096,BT,8,2020-03-27 20:47:45,ACTIVO
1000434,357,3,Pasaje Venezuela 3270,BT,2,2006-09-01 08:14:42,ACTIVO
1000435,358,43,Calle Universitaria 1252,BT,1,2020-02-03 12:43:13,ACTIVO
1000436,359,3,Psje. San Martín 6821,BT,2,2006-04-02 05:37:31,ACTIVO
1000437,359,3,Calle Universitaria 2594,BT,1,2018-12-31 23:35:18,ACTIVO
1000438,360,9,Jr. Grau 7586,BT,8,2010-11-06 11:25:12,ACTIVO
1000439,361,43,Pasaje Venezuela 1185,BT,1,2005-10-08 22:23:03,ACTIVO
1000440,362,20,Pasaje Venezuela 2057,BT,5,2000-02-11 05:19:26,ACTIVO
1000441,363,43,Av. La Molina 4080,BT,8,2018-07-28 08:02:00,ACTIVO
1000442,364,26,Pasaje Venezuela 6389,BT,7,2000-11-05 05:25:05,ACTIVO
1000443,365,15,Calle Progreso 8512,BT,3,2009-07-22 16:05:01,ACTIVO
1000444,366,15,Jr. Grau 1111,BT,7,2003-07-02 08:38:47,INACTIVO
1000445,367,4,Psje. San Martín 5659,BT,1,2000-01-07 16:49:25,ACTIVO
1000446,368,2,Psje. Venezuela 4460,BT,6,2010-11-20 06:28:20,ACTIVO
1000447,369,34,Av. San Martín 2597,BT,5,2005-04-04 15:50:16,ACTIVO
1000448,370,13,Pasaje San Martín 7625,MT,1,2013-09-03 15:06:55,INACTIVO
1000449,371,43,Pasaje Universitaria 2299,BT,3,2001-03-08 21:41:42,ACTIVO
1000450,372,3,Jr. Los Pinos 2004,BT,2,2005-07-02 11:22:46,ACTIVO
1000451,373,13,Psje. San Martín 2774,BT,8,2001-09-24 15:05:41,ACTIVO
1000452,374,3,Av. El Sol 9627,BT,3,2000-09-15 21:06:37,ACTIVO
1000453,375,30,Av. Panamericana 7910,BT,6,2019-03-15 00:00:00,ACTIVO
1000454,376,26,Pasaje Bolívar 9640,BT,3,2000-06-29 16:32:29,ACTIVO
1000455,377,29,Psje. Universitaria 6983,BT,2,2012-06-11 16:57:33,ACTIVO
1000456,377,29,Pasaje Grau 3803,BT,2,2016-06-03 13:22:08,ACTIVO
1000457,378,26,Jr. La Molina 4636,BT,5,2019-10-12 10:00:21,ACTIVO
1000458,379,38,Psje. San Martín 1098,BT,4,2016-07-05 00:01:16,ACTIVO
1000459,379,38,Jr. Bolívar 1014,BT,8,2002-05-08 08:26:34,ACTIVO
1000460,380,9,Jr. Venezuela 4797,BT,7,2020-06-18 08:54:23,ACTIVO
1000461,381,15,Pasaje Los Pinos 4269,BT,1,2005-09-01 05:49:20,SUSPENDIDO
1000462,382,30,Calle Los Pinos 4217,BT,5,2019-02-28 07:57:00,ACTIVO
1000463,383,26,Calle Universitaria 8611,BT,5,2012-06-30 20:20:56,ACTIVO
1000464,384,4,Av. San Martín 5091,BT,3,2003-01-02 22:19:52,ACTIVO
1000465,384,4,Calle El Sol 461,BT,4,2004-01-25 09:35:05,INACTIVO
1000466,385,33,Psje. Progreso 6332,BT,2,2011-12-12 05:50:51,ACTIVO
1000467,386,7,Pasaje El Sol 1843,BT,1,2015-02-15 18:46:54,ACTIVO
1000468,387,1,Psje. Progreso 8675,BT,2,2003-01-31 07:23:29,INACTIVO
1000469,388,26,Jr. Panamericana 3361,BT,4,2001-05-10 02:23:58,ACTIVO
1000470,389,27,Jr. Bolívar 6047,BT,1,2010-01-10 23:43:53,ACTIVO
1000471,389,27,Av. El Sol 6998,BT,3,2020-07-11 07:57:43,ACTIVO
1000472,390,13,Pasaje Panamericana 7991,BT,2,2007-02-19 04:50:50,ACTIVO
1000473,391,7,Jr. El Sol 7008,MT,6,2015-08-25 23:19:41,ACTIVO
1000474,392,5,Pasaje Universitaria 185,BT,3,2006-04-03 08:48:02,ACTIVO
1000475,393,6,Calle San Martín 5630,BT,5,2002-01-29 13:56:46,ACTIVO
1000476,394,33,Calle El Sol 2486,BT,8,2008-03-08 02:55:15,ACTIVO
1000477,394,33,Calle Los Pinos 4882,BT,1,2004-09-16 19:25:59,ACTIVO
1000478,395,19,Pasaje Universitaria 5164,BT,5,2019-06-08 07:23:37,ACTIVO
1000479,396,19,Av. Panamericana 5867,BT,8,2018-02-11 04:48:22,ACTIVO
1000480,397,13,Psje. Grau 4405,BT,3,2006-02-09 18:03:07,ACTIVO
1000481,398,42,Psje. Panamericana 8012,BT,4,2015-05-07 05:14:30,ACTIVO
1000482,399,29,Pasaje Venezuela 2133,BT,7,2018-07-29 05:11:29,ACTIVO
1000483,399,29,Psje. San Martín 3782,MT,1,2005-11-09 22:39:17,ACTIVO
1000484,400,19,Psje. La Molina 4676,BT,8,2011-03-06 11:45:06,ACTIVO
1000485,401,36,Av. Venezuela 7515,BT,2,2012-05-02 22:33:55,ACTIVO
1000486,402,26,Jr. Bolívar 7428,BT,2,2000-06-22 04:59:16,ACTIVO
1000487,403,4,Calle Panamericana 220,BT,2,2018-09-01 21:19:55,ACTIVO
1000488,404,7,Psje. Venezuela 8032,BT,7,2005-02-27 18:12:16,ACTIVO
1000489,405,13,Av. Grau 4189,BT,7,2007-08-01 09:01:41,ACTIVO
1000490,406,43,Av. Progreso 1406,BT,1,2019-08-26 17:25:57,ACTIVO
1000491,406,43,Calle El Sol 1700,BT,2,2013-07-27 14:20:30,ACTIVO
1000492,407,15,Jr. San Martín 7036,BT,7,2000-04-02 13:01:24,ACTIVO
1000493,407,15,Calle Venezuela 341,BT,6,2012-06-11 13:20:33,ACTIVO
1000494,408,7,Calle Grau 2688,BT,4,2007-10-16 17:10:48,ACTIVO
1000495,409,6,Pasaje Venezuela 5935,BT,5,2012-04-15 13:43:10,INACTIVO
1000496,409,6,Jr. Panamericana 8894,BT,7,2009-09-15 11:16:08,ACTIVO
1000497,410,7,Psje. Grau 8295,BT,6,2000-11-24 05:40:47,ACTIVO
1000498,411,38,Psje. Grau 2182,BT,5,2018-08-01 02:16:27,ACTIVO
1000499,411,38,Pasaje San Martín 7302,BT,5,2000-07-02 08:51:45,ACTIVO
1000500,412,15,Calle Venezuela 2640,BT,2,2013-11-25 21:53:48,ACTIVO
1000501,413,43,Calle Progreso 1314,BT,1,2017-02-22 22:12:17,ACTIVO
1000502,414,11,Psje. Panamericana 3640,BT,8,2002-01-06 03:27:27,ACTIVO
1000503,415,43,Jr. San Martín 7676,BT,8,2003-05-26 09:21:17,ACTIVO
1000504,415,43,Jr. Los Pinos 3737,BT,5,2000-04-28 04:08:44,ACTIVO
1000505,416,6,Pasaje El Sol 2118,BT,3,2017-11-11 00:49:39,ACTIVO
1000506,417,40,Pasaje Los Pinos 5574,BT,6,2004-01-17 05:19:25,ACTIVO
1000507,418,16,Calle Universitaria 2693,BT,1,2014-04-24 18:14:13,ACTIVO
1000508,419,15,Jr. Bolívar 7711,BT,8,2003-10-06 09:32:51,ACTIVO
1000509,420,3,Pasaje Bolívar 2270,BT,6,2002-10-14 10:31:17,ACTIVO
1000510,420,3,Psje. Bolívar 1110,BT,5,2002-04-26 17:43:46,ACTIVO
1000511,421,7,Psje. Grau 993,BT,6,2020-05-12 08:06:18,ACTIVO
1000512,422,5,Pasaje Universitaria 1297,BT,3,2018-07-30 14:37:11,ACTIVO
1000513,423,1,Av. Progreso 4799,BT,8,2004-04-28 23:07:39,ACTIVO
1000514,424,15,Psje. Universitaria 3504,BT,8,2020-12-04 04:33:28,ACTIVO
1000515,424,15,Psje. La Molina 3803,MT,7,2001-11-16 21:19:25,ACTIVO
1000516,425,9,Av. Progreso 5963,BT,2,2020-03-13 23:33:52,ACTIVO
1000517,426,13,Av. Los Pinos 6894,BT,4,2001-02-05 16:53:08,ACTIVO
1000518,427,21,Calle Bolívar 8399,BT,6,2009-12-16 12:37:20,ACTIVO
1000519,428,30,Calle Grau 6250,BT,1,2011-11-05 08:53:39,ACTIVO
1000520,429,3,Calle Grau 9346,BT,5,2020-05-03 03:29:41,ACTIVO
1000521,429,3,Pasaje Universitaria 4999,BT,1,2009-10-10 18:30:15,ACTIVO
1000522,430,7,Psje. Los Pinos 3858,BT,2,2004-05-18 09:33:44,ACTIVO
1000523,431,19,Psje. Venezuela 6123,BT,7,2006-02-03 02:57:16,ACTIVO
1000524,432,35,Psje. Progreso 5480,BT,7,2012-10-04 05:33:50,ACTIVO
1000525,433,39,Jr. Los Pinos 5125,MT,4,2010-11-22 18:53:49,ACTIVO
1000526,434,26,Calle Venezuela 6870,BT,7,2018-12-06 06:15:20,ACTIVO
1000527,435,36,Psje. Bolívar 4278,BT,8,2020-02-27 11:45:27,ACTIVO
1000528,436,43,Jr. Venezuela 5742,BT,3,2005-02-14 23:57:44,ACTIVO
1000529,437,3,Jr. Venezuela 4263,BT,8,2019-03-20 22:39:37,ACTIVO
1000530,438,34,Av. Progreso 7530,BT,3,2015-12-12 16:45:39,ACTIVO
1000531,439,15,Pasaje Universitaria 9256,BT,2,2007-01-07 05:15:10,ACTIVO
1000532,440,31,Jr. La Molina 8588,BT,7,2020-07-29 02:20:28,ACTIVO
1000533,440,31,Av. El Sol 2136,BT,2,2011-09-13 12:07:47,ACTIVO
1000534,441,41,Av. Universitaria 9868,BT,5,2018-10-22 17:57:31,ACTIVO
1000535,441,41,Jr. Bolívar 2487,BT,8,2007-04-13 17:11:36,ACTIVO
1000536,442,32,Calle San Martín 5775,BT,3,2003-03-21 01:27:05,ACTIVO
1000537,443,8,Psje. Progreso 8818,BT,3,2004-02-28 22:52:08,ACTIVO
1000538,443,8,Jr. Universitaria 5857,BT,7,2015-12-02 11:16:06,SUSPENDIDO
1000539,443,8,Av. El Sol 8908,BT,5,2019-07-04 13:13:59,ACTIVO
1000540,444,39,Jr. Bolívar 3405,BT,7,2018-08-21 12:00:08,ACTIVO
1000541,444,39,Jr. Bolívar 6119,BT,6,2002-08-16 11:07:12,ACTIVO
1000542,445,4,Jr. Venezuela 7581,MT,8,2013-02-19 06:40:42,ACTIVO
1000543,446,27,Calle Panamericana 6203,BT,5,2018-10-29 00:34:49,ACTIVO
1000544,447,33,Jr. Grau 8040,BT,8,2000-05-02 21:32:05,ACTIVO
1000545,447,33,Pasaje Universitaria 3749,BT,8,2004-06-20 04:50:16,ACTIVO
1000546,448,29,Calle Bolívar 4741,BT,6,2020-05-24 22:58:38,ACTIVO
1000547,448,29,Psje. Venezuela 5055,BT,2,2020-03-21 01:35:40,ACTIVO
1000548,449,30,Jr. Universitaria 3666,BT,6,2007-11-25 09:24:23,ACTIVO
1000549,450,3,Av. Venezuela 9651,BT,4,2012-02-13 19:37:39,ACTIVO
1000550,450,3,Calle Universitaria 4021,BT,6,2020-12-29 00:16:21,ACTIVO
1000551,451,15,Pasaje San Martín 8514,BT,5,2007-10-13 12:26:25,ACTIVO
1000552,452,39,Av. San Martín 1706,BT,2,2013-10-05 20:42:27,ACTIVO
1000553,453,43,Jr. Bolívar 625,BT,3,2011-08-01 13:12:32,ACTIVO
1000554,454,3,Jr. Venezuela 477,BT,4,2012-05-26 07:21:54,ACTIVO
1000555,455,7,Psje. Panamericana 9472,BT,5,2003-03-15 17:28:25,ACTIVO
1000556,456,30,Pasaje Panamericana 2816,BT,2,2002-05-14 18:06:07,ACTIVO
1000557,456,30,Pasaje La Molina 4829,BT,5,2018-11-30 14:09:30,ACTIVO
1000558,457,9,Av. Universitaria 6387,BT,7,2012-03-13 04:48:42,ACTIVO
1000559,458,7,Pasaje San Martín 2664,BT,2,2015-04-09 10:29:58,ACTIVO
1000560,458,7,Av. El Sol 1523,BT,3,2002-05-16 05:40:09,ACTIVO
1000561,458,7,Av. Bolívar 6575,BT,2,2010-03-01 04:02:23,ACTIVO
1000562,459,5,Av. Venezuela 8224,BT,3,2005-10-14 20:05:57,ACTIVO
1000563,460,18,Calle San Martín 1337,BT,2,2013-05-10 15:52:34,ACTIVO
1000564,461,28,Av. La Molina 9955,BT,6,2005-03-13 03:03:27,ACTIVO
1000565,461,28,Calle Panamericana 1279,BT,6,2024-12-28 00:00:00,ACTIVO
1000566,462,30,Pasaje Venezuela 1105,BT,4,2006-06-30 04:13:10,ACTIVO
1000567,463,7,Psje. Panamericana 9380,BT,5,2006-03-16 22:56:57,ACTIVO
1000568,464,4,Calle Universitaria 1769,BT,1,2011-09-27 10:51:49,ACTIVO
1000569,465,10,Jr. Los Pinos 6999,BT,3,2002-01-01 18:33:05,ACTIVO
1000570,466,13,Calle Venezuela 5797,MT,8,2000-04-25 04:35:18,ACTIVO
1000571,467,28,Jr. El Sol 8143,BT,3,2015-10-31 01:49:06,ACTIVO
1000572,468,8,Av. Bolívar 5033,BT,7,2018-01-04 01:36:59,ACTIVO
1000573,469,26,Calle San Martín 5062,BT,3,2002-05-18 02:37:56,ACTIVO
1000574,470,33,Jr. Universitaria 7786,BT,2,2015-10-08 18:34:31,ACTIVO
1000575,470,33,Pasaje Grau 5254,BT,8,2011-06-25 14:13:49,ACTIVO
1000576,471,15,Av. San Martín 7275,BT,2,2009-01-19 19:07:24,ACTIVO
1000577,472,13,Calle Universitaria 7933,BT,4,2005-09-10 13:19:40,ACTIVO
1000578,473,38,Jr. El Sol 3624,BT,5,2006-06-23 09:12:15,ACTIVO
1000579,474,7,Pasaje Venezuela 4328,BT,5,2007-04-27 23:56:55,ACTIVO
1000580,475,7,Calle Los Pinos 4102,BT,6,2012-09-17 11:34:21,ACTIVO
1000581,476,5,Pasaje La Molina 2295,BT,2,2004-09-29 22:20:49,INACTIVO
1000582,476,5,Calle La Molina 3261,BT,2,2013-01-09 21:52:38,INACTIVO
1000583,477,7,Psje. Bolívar 8609,BT,3,2020-08-03 07:46:43,ACTIVO
1000584,478,7,Pasaje La Molina 5567,BT,8,2020-11-12 22:12:29,ACTIVO
1000585,479,3,Jr. Universitaria 5492,BT,1,2015-06-28 17:09:26,ACTIVO
1000586,480,5,Av. Panamericana 6033,BT,5,2023-12-24 00:00:00,ACTIVO
1000587,480,5,Pasaje Venezuela 6752,BT,5,2006-11-23 09:42:17,ACTIVO
1000588,481,28,Pasaje Progreso 8320,BT,5,2014-09-03 21:05:10,ACTIVO
1000589,482,15,Pasaje Progreso 7594,BT,4,2007-08-22 03:08:55,ACTIVO
1000590,483,38,Pasaje Progreso 3740,BT,4,2015-03-23 09:46:55,ACTIVO
1000591,484,15,Calle Los Pinos 6887,BT,5,2001-11-22 07:08:25,ACTIVO
1000592,485,39,Pasaje Progreso 6322,BT,2,2007-12-23 11:29:57,ACTIVO
1000593,486,39,Pasaje El Sol 9168,BT,2,2016-01-22 19:16:01,ACTIVO
1000594,487,7,Jr. Venezuela 4098,BT,4,2010-03-31 12:08:55,ACTIVO
1000595,487,7,Psje. San Martín 5964,BT,5,2006-10-22 02:33:29,ACTIVO
1000596,487,7,Pasaje Panamericana 6592,BT,7,2013-04-27 11:17:21,ACTIVO
1000597,488,29,Jr. San Martín 1963,BT,3,2000-03-06 07:55:07,ACTIVO
1000598,489,40,Calle El Sol 9757,BT,7,2014-08-28 03:16:28,ACTIVO
1000599,490,30,Pasaje Venezuela 812,BT,7,2004-02-29 05:07:16,ACTIVO
1000600,490,30,Av. Panamericana 9462,MT,1,2016-10-24 12:54:21,ACTIVO
1000601,491,19,Jr. Progreso 6758,BT,2,2015-01-02 06:15:16,ACTIVO
1000602,492,38,Psje. Progreso 3084,BT,8,2005-04-22 20:06:10,ACTIVO
1000603,492,38,Pasaje Universitaria 4182,BT,4,2008-06-15 17:05:59,ACTIVO
1000604,492,38,Pasaje Los Pinos 6980,BT,5,2011-04-22 09:53:12,ACTIVO
1000605,493,15,Psje. San Martín 3418,BT,2,2011-01-15 17:56:58,ACTIVO
1000606,494,26,Pasaje San Martín 6621,BT,3,2019-03-14 23:56:58,ACTIVO
1000607,494,26,Jr. La Molina 5680,BT,8,2017-10-16 11:03:23,ACTIVO
1000608,494,26,Pasaje Progreso 9664,BT,1,2020-11-22 06:01:26,ACTIVO
1000609,495,3,Jr. San Martín 1345,BT,5,2001-10-31 06:57:11,ACTIVO
1000610,496,19,Calle La Molina 3568,BT,4,2015-08-17 14:36:07,ACTIVO
1000611,497,15,Av. Venezuela 6568,BT,6,2015-07-16 04:24:39,ACTIVO
